t,exact,h=5,h=2.5,h=1,h=0.5
3.178178178178178,0.9600047746835628,,,,
3.183183183183183,0.960196503068593,,,,
3.188188188188188,0.9603873502745358,,,,
3.193193193193193,0.9605773199883537,,,,
3.198198198198198,0.9607664158850614,,,,
3.203203203203203,0.9609546416277327,,,,
3.2082082082082084,0.9611420008675032,,,,
3.2132132132132134,0.961328497243576,,,,
3.2182182182182184,0.9615141343832264,,,,
3.2232232232232234,0.9616989159018076,,,,
3.2282282282282284,0.9618828454027583,,,,
3.2332332332332334,0.9620659264776069,,,,
3.2382382382382384,0.9622481627059802,,,,
3.2432432432432434,0.9624295576556091,,,,
3.2482482482482484,0.9626101148823384,,,,
3.2532532532532534,0.9627898379301325,,,,
3.2582582582582584,0.9629687303310845,,,,
3.2632632632632634,0.9631467956054267,,,,
3.2682682682682684,0.9633240372615367,,,,
3.2732732732732734,0.963500458795949,,,,
3.2782782782782784,0.9636760636933639,,,,
3.2832832832832834,0.9638508554266583,,,,
3.2882882882882885,0.9640248374568954,,,,
3.2932932932932935,0.9641980132333356,,,,
3.2982982982982985,0.9643703861934492,,,,
3.3033033033033035,0.9645419597629251,,,,
3.3083083083083085,0.9647127373556853,,,,
3.3133133133133135,0.964882722373895,,,,
3.3183183183183185,0.9650519182079766,,,,
3.3233233233233235,0.965220328236621,,,,
3.3283283283283285,0.9653879558268019,,,,
3.3333333333333335,0.9655548043337887,,,,
3.3383383383383385,0.9657208771011601,,,,
3.3433433433433435,0.9658861774608175,,,,
3.3483483483483485,0.9660507087330008,,,,
3.3533533533533535,0.9662144742263009,,,,
3.3583583583583585,0.9663774772376761,,,,
3.3633633633633635,0.9665397210524665,,,,
3.3683683683683685,0.9667012089444099,,,,
3.3733733733733735,0.9668619441756566,,,,
3.3783783783783785,0.9670219299967855,,,,
3.3833833833833835,0.9671811696468213,,,,
3.3883883883883885,0.9673396663532493,,,,
3.3933933933933935,0.967497423332034,,,,
3.3983983983983985,0.9676544437876341,,,,
3.4034034034034035,0.9678107309130204,,,,
3.4084084084084085,0.967966287889694,,,,
3.4134134134134135,0.9681211178877033,,,,
3.4184184184184185,0.9682752240656618,,,,
3.4234234234234235,0.9684286095707666,,,,
3.4284284284284285,0.968581277538816,,,,
3.4334334334334335,0.9687332310942296,,,,
3.4384384384384385,0.9688844733500658,,,,
3.4434434434434436,0.9690350074080409,,,,
3.4484484484484486,0.9691848363585496,,,,
3.4534534534534536,0.9693339632806831,,,,
3.4584584584584586,0.9694823912422491,,,,
3.4634634634634636,0.9696301232997926,,,,
3.4684684684684686,0.969777162498615,,,,
3.4734734734734736,0.9699235118727947,,,,
3.4784784784784786,0.9700691744452077,,,,
3.4834834834834836,0.970214153227548,,,,
3.4884884884884886,0.9703584512203494,,,,
3.4934934934934936,0.9705020714130047,,,,
3.4984984984984986,0.9706450167837898,,,,
3.5,,,,,0.9706877692486438
3.5035035035035036,0.9707872902998822,,,,
3.5085085085085086,0.9709288949173845,,,,
3.5135135135135136,0.9710698335813457,,,,
3.5185185185185186,0.9712101092257825,,,,
3.5235235235235236,0.971349724773703,,,,
3.5285285285285286,0.9714886831371271,,,,
3.5335335335335336,0.9716269872171106,,,,
3.5385385385385386,0.9717646399037672,,,,
3.5435435435435436,0.9719016440762904,,,,
3.5485485485485486,0.9720380026029783,,,,
3.5535535535535536,0.9721737183412555,,,,
3.5585585585585586,0.972308794137696,,,,
3.5635635635635636,0.9724432328280481,,,,
3.5685685685685686,0.9725770372372559,,,,
3.5735735735735736,0.9727102101794846,,,,
3.5785785785785786,0.9728427544581444,,,,
3.5835835835835836,0.9729746728659128,,,,
3.5885885885885886,0.9731059681847604,,,,
3.5935935935935936,0.9732366431859746,,,,
3.5985985985985987,0.9733667006301834,,,,
3.6036036036036037,0.9734961432673809,,,,
3.6086086086086087,0.9736249738369501,,,,
3.6136136136136137,0.9737531950676905,,,,
3.6186186186186187,0.9738808096778401,,,,
3.6236236236236237,0.9740078203751024,,,,
3.6286286286286287,0.9741342298566693,,,,
3.6336336336336337,0.974260040809249,,,,
3.6386386386386387,0.9743852559090893,,,,
3.6436436436436437,0.9745098778220034,,,,
3.6486486486486487,0.9746339092033962,,,,
3.6536536536536537,0.9747573526982888,,,,
3.6586586586586587,0.9748802109413444,,,,
3.6636636636636637,0.9750024865568951,,,,
3.6686686686686687,0.9751241821589668,,,,
3.6736736736736737,0.9752453003513055,,,,
3.6786786786786787,0.9753658437274036,,,,
3.6836836836836837,0.975485814870525,,,,
3.6886886886886887,0.9756052163537332,,,,
3.6936936936936937,0.9757240507399157,,,,
3.6986986986986987,0.9758423205818123,,,,
3.7037037037037037,0.97596002842204,,,,
3.7087087087087087,0.9760771767931198,,,,
3.7137137137137137,0.976193768217505,,,,
3.7187187187187187,0.9763098052076059,,,,
3.7237237237237237,0.976425290265817,,,,
3.7287287287287287,0.9765402258845451,,,,
3.7337337337337337,0.9766546145462347,,,,
3.7387387387387387,0.9767684587233961,,,,
3.7437437437437437,0.9768817608786321,,,,
3.7487487487487487,0.9769945234646646,,,,
3.7537537537537538,0.9771067489243624,,,,
3.7587587587587588,0.9772184396907688,,,,
3.7637637637637638,0.9773295981871277,,,,
3.7687687687687688,0.9774402268269125,,,,
3.7737737737737738,0.9775503280138512,,,,
3.7787787787787788,0.9776599041419572,,,,
3.7837837837837838,0.9777689575955533,,,,
3.7887887887887888,0.9778774907493015,,,,
3.793793793793794,0.9779855059682306,,,,
3.798798798798799,0.9780930056077619,,,,
3.803803803803804,0.9781999920137393,,,,
3.808808808808809,0.9783064675224552,,,,
3.813813813813814,0.9784124344606797,,,,
3.818818818818819,0.9785178951456867,,,,
3.823823823823824,0.978622851885284,,,,
3.828828828828829,0.9787273069778385,,,,
3.833833833833834,0.9788312627123064,,,,
3.838838838838839,0.9789347213682602,,,,
3.843843843843844,0.9790376852159163,,,,
3.848848848848849,0.9791401565161635,,,,
3.853853853853854,0.9792421375205913,,,,
3.858858858858859,0.9793436304715168,,,,
3.863863863863864,0.9794446376020138,,,,
3.868868868868869,0.9795451611359411,,,,
3.873873873873874,0.9796452032879693,,,,
3.878878878878879,0.9797447662636105,,,,
3.883883883883884,0.9798438522592446,,,,
3.888888888888889,0.9799424634621495,,,,
3.893893893893894,0.9800406020505282,,,,
3.898898898898899,0.9801382701935362,,,,
3.903903903903904,0.9802354700513115,,,,
3.908908908908909,0.9803322037750016,,,,
3.913913913913914,0.980428473506792,,,,
3.918918918918919,0.980524281379934,,,,
3.923923923923924,0.9806196295187741,,,,
3.928928928928929,0.9807145200387812,,,,
3.933933933933934,0.9808089550465746,,,,
3.938938938938939,0.9809029366399535,,,,
3.943943943943944,0.9809964669079249,,,,
3.948948948948949,0.9810895479307294,,,,
3.953953953953954,0.9811821817798744,,,,
3.958958958958959,0.9812743705181576,,,,
3.963963963963964,0.9813661161996969,,,,
3.968968968968969,0.9814574208699604,,,,
3.973973973973974,0.9815482865657915,,,,
3.978978978978979,0.9816387153154401,,,,
3.983983983983984,0.9817287091385881,,,,
3.988988988988989,0.9818182700463799,,,,
3.993993993993994,0.9819074000414492,,,,
3.998998998998999,0.9819961011179472,,,,
4.0,,,,0.9820137900379085,0.9820137900379086
4.004004004004004,0.9820843752615728,,,,
4.009009009009009,0.9821722244495973,,,,
4.014014014014014,0.9822596506508952,,,,
4.019019019019019,0.9823466558259719,,,,
4.024024024024024,0.9824332419269909,,,,
4.029029029029029,0.9825194108978027,,,,
4.034034034034034,0.9826051646739729,,,,
4.039039039039039,0.9826905051828094,,,,
4.044044044044044,0.9827754343433919,,,,
4.049049049049049,0.9828599540665984,,,,
4.054054054054054,0.9829440662551345,,,,
4.059059059059059,0.9830277728035601,,,,
4.064064064064064,0.9831110755983188,,,,
4.069069069069069,0.9831939765177647,,,,
4.074074074074074,0.9832764774321903,,,,
4.079079079079079,0.9833585802038558,,,,
4.084084084084084,0.9834402866870148,,,,
4.089089089089089,0.9835215987279441,,,,
4.094094094094094,0.9836025181649705,,,,
4.099099099099099,0.9836830468284982,,,,
4.104104104104104,0.9837631865410378,,,,
4.109109109109109,0.983842939117233,,,,
4.114114114114114,0.9839223063638883,,,,
4.119119119119119,0.984001290079997,,,,
4.124124124124124,0.9840798920567697,,,,
4.129129129129129,0.9841581140776592,,,,
4.134134134134134,0.9842359579183916,,,,
4.1391391391391394,0.9843134253469898,,,,
4.1441441441441444,0.9843905181238054,,,,
4.1491491491491495,0.9844672380015421,,,,
4.1541541541541545,0.9845435867252861,,,,
4.1591591591591595,0.9846195660325315,,,,
4.1641641641641645,0.9846951776532087,,,,
4.1691691691691695,0.9847704233097108,,,,
4.1741741741741745,0.9848453047169222,,,,
4.1791791791791795,0.9849198235822446,,,,
4.1841841841841845,0.9849939816056241,,,,
4.1891891891891895,0.9850677804795797,,,,
4.1941941941941945,0.9851412218892285,,,,
4.1991991991991995,0.9852143075123141,,,,
4.2042042042042045,0.9852870390192335,,,,
4.2092092092092095,0.9853594180730629,,,,
4.2142142142142145,0.9854314463295858,,,,
4.2192192192192195,0.9855031254373198,,,,
4.2242242242242245,0.9855744570375427,,,,
4.2292292292292295,0.9856454427643192,,,,
4.2342342342342345,0.9857160842445291,,,,
4.2392392392392395,0.9857863830978917,,,,
4.2442442442442445,0.9858563409369948,,,,
4.2492492492492495,0.9859259593673191,,,,
4.2542542542542545,0.9859952399872661,,,,
4.2592592592592595,0.9860641843881844,,,,
4.2642642642642645,0.9861327941543956,,,,
4.2692692692692695,0.9862010708632211,,,,
4.2742742742742745,0.9862690160850079,,,,
4.2792792792792795,0.9863366313831559,,,,
4.2842842842842845,0.9864039183141431,,,,
4.2892892892892895,0.9864708784275523,,,,
4.2942942942942945,0.9865375132660967,,,,
4.2992992992992995,0.986603824365647,,,,
4.3043043043043046,0.9866698132552555,,,,
4.3093093093093096,0.9867354814571845,,,,
4.314314314314315,0.9868008304869301,,,,
4.31931931931932,0.9868658618532492,,,,
4.324324324324325,0.9869305770581854,,,,
4.32932932932933,0.9869949775970932,,,,
4.334334334334335,0.9870590649586657,,,,
4.33933933933934,0.9871228406249593,,,,
4.344344344344345,0.9871863060714184,,,,
4.34934934934935,0.9872494627669023,,,,
4.354354354354355,0.9873123121737102,,,,
4.35935935935936,0.9873748557476061,,,,
4.364364364364365,0.9874370949378447,,,,
4.36936936936937,0.9874990311871964,,,,
4.374374374374375,0.987560665931973,,,,
4.37937937937938,0.9876220006020516,,,,
4.384384384384385,0.9876830366209011,,,,
4.38938938938939,0.9877437754056061,,,,
4.394394394394395,0.9878042183668935,,,,
4.3993993993994,0.987864366909155,,,,
4.404404404404405,0.9879242224304742,,,,
4.40940940940941,0.98798378632265,,,,
4.414414414414415,0.9880430599712218,,,,
4.41941941941942,0.9881020447554947,,,,
4.424424424424425,0.9881607420485631,,,,
4.42942942942943,0.9882191532173359,,,,
4.434434434434435,0.9882772796225602,,,,
4.43943943943944,0.9883351226188473,,,,
4.444444444444445,0.9883926835546953,,,,
4.44944944944945,0.9884499637725148,,,,
4.454454454454455,0.9885069646086517,,,,
4.45945945945946,0.9885636873934128,,,,
4.464464464464465,0.9886201334510895,,,,
4.46946946946947,0.9886763040999803,,,,
4.474474474474475,0.9887322006524178,,,,
4.47947947947948,0.9887878244147895,,,,
4.484484484484485,0.9888431766875642,,,,
4.48948948948949,0.9888982587653136,,,,
4.494494494494495,0.9889530719367373,,,,
4.4994994994995,0.9890076174846871,,,,
4.5,,,,,0.9890130573694069
4.504504504504505,0.9890618966861884,,,,
4.50950950950951,0.989115910812466,,,,
4.514514514514515,0.9891696611289661,,,,
4.51951951951952,0.9892231488953801,,,,
4.524524524524525,0.9892763753656684,,,,
4.52952952952953,0.9893293417880831,,,,
4.534534534534535,0.989382049405191,,,,
4.53953953953954,0.9894344994538976,,,,
4.544544544544545,0.9894866931654696,,,,
4.54954954954955,0.9895386317655579,,,,
4.554554554554555,0.9895903164742198,,,,
4.55955955955956,0.9896417485059442,,,,
4.564564564564565,0.9896929290696719,,,,
4.56956956956957,0.9897438593688189,,,,
4.574574574574575,0.9897945406013006,,,,
4.57957957957958,0.9898449739595522,,,,
4.584584584584585,0.9898951606305534,,,,
4.58958958958959,0.9899451017958482,,,,
4.594594594594595,0.9899947986315702,,,,
4.5995995995996,0.9900442523084634,,,,
4.604604604604605,0.9900934639919039,,,,
4.60960960960961,0.9901424348419239,,,,
4.614614614614615,0.9901911660132315,,,,
4.61961961961962,0.9902396586552354,,,,
4.624624624624625,0.9902879139120649,,,,
4.62962962962963,0.9903359329225918,,,,
4.634634634634635,0.9903837168204543,,,,
4.63963963963964,0.9904312667340764,,,,
4.644644644644645,0.990478583786691,,,,
4.64964964964965,0.9905256690963612,,,,
4.654654654654655,0.9905725237760015,,,,
4.65965965965966,0.9906191489334006,,,,
4.664664664664665,0.990665545671241,,,,
4.66966966966967,0.990711715087122,,,,
4.674674674674675,0.9907576582735798,,,,
4.67967967967968,0.9908033763181099,,,,
4.684684684684685,0.9908488703031874,,,,
4.68968968968969,0.9908941413062882,,,,
4.694694694694695,0.9909391903999109,,,,
4.6996996996997,0.9909840186515964,,,,
4.704704704704705,0.99102862712395,,,,
4.70970970970971,0.9910730168746616,,,,
4.714714714714715,0.9911171889565268,,,,
4.71971971971972,0.9911611444174673,,,,
4.724724724724725,0.9912048843005519,,,,
4.72972972972973,0.9912484096440167,,,,
4.734734734734735,0.991291721481286,,,,
4.73973973973974,0.9913348208409921,,,,
4.744744744744745,0.9913777087469966,,,,
4.74974974974975,0.9914203862184097,,,,
4.754754754754755,0.9914628542696114,,,,
4.75975975975976,0.9915051139102707,,,,
4.764764764764765,0.9915471661453669,,,,
4.76976976976977,0.9915890119752074,,,,
4.774774774774775,0.9916306523954511,,,,
4.77977977977978,0.9916720883971248,,,,
4.784784784784785,0.9917133209666453,,,,
4.78978978978979,0.9917543510858384,,,,
4.794794794794795,0.9917951797319589,,,,
4.7997997997998,0.9918358078777086,,,,
4.804804804804805,0.9918762364912589,,,,
4.80980980980981,0.9919164665362679,,,,
4.814814814814815,0.9919564989719,,,,
4.81981981981982,0.9919963347528467,,,,
4.824824824824825,0.9920359748293442,,,,
4.82982982982983,0.9920754201471937,,,,
4.834834834834835,0.99211467164778,,,,
4.83983983983984,0.9921537302680914,,,,
4.844844844844845,0.992192596940737,,,,
4.84984984984985,0.992231272593968,,,,
4.854854854854855,0.9922697581516946,,,,
4.85985985985986,0.9923080545335057,,,,
4.864864864864865,0.9923461626546878,,,,
4.86986986986987,0.9923840834262431,,,,
4.874874874874875,0.992421817754908,,,,
4.87987987987988,0.9924593665431731,,,,
4.884884884884885,0.9924967306893004,,,,
4.88988988988989,0.9925339110873412,,,,
4.894894894894895,0.9925709086271558,,,,
4.8998998998999,0.9926077241944311,,,,
4.904904904904905,0.992644358670699,,,,
4.90990990990991,0.9926808129333548,,,,
4.914914914914915,0.9927170878556744,,,,
4.91991991991992,0.992753184306833,,,,
4.924924924924925,0.9927891031519233,,,,
4.92992992992993,0.9928248452519726,,,,
4.934934934934935,0.9928604114639612,,,,
4.93993993993994,0.9928958026408405,,,,
4.944944944944945,0.9929310196315498,,,,
4.94994994994995,0.9929660632810344,,,,
4.954954954954955,0.9930009344302628,,,,
4.95995995995996,0.9930356339162454,,,,
4.964964964964965,0.9930701625720498,,,,
4.96996996996997,0.993104521226821,,,,
4.974974974974975,0.9931387107057958,,,,
4.97997997997998,0.9931727318303215,,,,
4.984984984984985,0.993206585417874,,,,
4.98998998998999,0.993240272282073,,,,
4.994994994994995,0.9932737932326999,,,,
5.0,0.993307149075715,0.9933071490757153,0.9933071490757152,0.9933071490757152,0.9933071490757152
