t,I_alpha=0.95_perturbation=0.1,I_alpha=0.95_perturbation=0.01,I_alpha=0.95_perturbation=0.001,I_alpha=0.95_perturbation=-0.1,I_alpha=0.95_perturbation=-0.01,I_alpha=0.95_perturbation=-0.001,I_alpha=0.9_perturbation=0.1,I_alpha=0.9_perturbation=0.01,I_alpha=0.9_perturbation=0.001,I_alpha=0.9_perturbation=-0.1,I_alpha=0.9_perturbation=-0.01,I_alpha=0.9_perturbation=-0.001,I_alpha=0.8_perturbation=0.1,I_alpha=0.8_perturbation=0.01,I_alpha=0.8_perturbation=0.001,I_alpha=0.8_perturbation=-0.1,I_alpha=0.8_perturbation=-0.01,I_alpha=0.8_perturbation=-0.001,I_alpha=0.7_perturbation=0.1,I_alpha=0.7_perturbation=0.01,I_alpha=0.7_perturbation=0.001,I_alpha=0.7_perturbation=-0.1,I_alpha=0.7_perturbation=-0.01,I_alpha=0.7_perturbation=-0.001
6.75,0.11404343615993376,0.10089817485789263,0.09947537116498402,0.08268931692093384,0.09771496289272341,0.09915700147588428,0.11709926188998934,0.10475426772553459,0.10342889942384356,0.0878454893827778,0.10179080103965063,0.10313251416934716,0.12367643980001285,0.11266085226473652,0.1114961437454011,0.09790621361457383,0.1100597080081597,0.1112360049487853,0.13012545272041473,0.12019267202233445,0.11915736871779707,0.10718474794103007,0.11788333844580547,0.11892641997393145
6.800000000000001,0.11311851729383354,0.10010521843835354,0.09869442951119568,0.0820275824254081,0.0969483928663118,0.09837869852857171,0.11626510046830883,0.1040306244198307,0.10271539616173378,0.08723347988315297,0.10108944763630263,0.10242123997245559,0.12300327301049695,0.11206369583006133,0.11090604922233716,0.09738788907040842,0.10947809930837495,0.11064746526354748,0.12959333830305583,0.11971074907891911,0.1186801467885403,0.10675585095727957,0.11741177672321071,0.11845023420679096
6.8500000000000005,0.1121985241541574,0.09931683565879004,0.09791805337065007,0.0813705369513436,0.09618638380078953,0.09760495983793481,0.115435556080541,0.10331125188807944,0.1020061499628649,0.08662574961055415,0.10039233881922846,0.10171422022786072,0.1223340453014099,0.11147018707205761,0.11031958522878522,0.09687311410600219,0.1089001027592129,0.11006255255873298,0.12906444061790787,0.11923183416608846,0.11820591844169497,0.10632984956117637,0.1169431923543815,0.11797703895585039
6.9,0.11128351065173403,0.09853305000206192,0.09714626319483578,0.08071816931469578,0.09542895247527144,0.09683580518489322,0.11461065936530204,0.1025961595882352,0.10130116811368355,0.08602228258696931,0.09969947923018406,0.101011461740234,0.12166875683523269,0.11088031666478877,0.10973674140240389,0.09636186660825728,0.10832570672160771,0.1094812562406009,0.12853874474687707,0.1187559086326788,0.11773466458593766,0.10590671934234759,0.11647756569870066,0.11750681503079999
6.95,0.11037352796470223,0.09775388335554137,0.0963790779367976,0.08007046774096786,0.09467611428509576,0.09607125287309128,0.11379043893896523,0.10188535581248821,0.10060045681023227,0.08542306246727972,0.0990108725100605,0.10031297024033144,0.12100740684547202,0.11029407480267989,0.10915750694302716,0.09585412444816868,0.10775489916886928,0.10890356528678743,0.12801623553968636,0.11828295380535579,0.11726636612831833,0.10548643610632481,0.11601487713882667,0.11703954324424888
7.0,0.10946862460177291,0.09697935604899652,0.09561651508707894,0.07942741988389261,0.09392788327550697,0.0953113197644204,0.11297492145043382,0.1011788477198395,0.09990402118894207,0.084828072553774,0.09832652132758653,0.0996187504153997,0.12034999367034922,0.1097114512198113,0.10858187063071217,0.0953498654868933,0.10718766770325254,0.10832946826408184,0.12749689762826552,0.11781295099524328,0.1168010039801778,0.10506897587326647,0.11555510708575648,0.11657520441748573
7.050000000000001,0.10856884646471134,0.09620948689193665,0.09485859070914057,0.07878901284374204,0.09318427217483258,0.09455602131402124,0.1121641316348746,0.1004766413680257,0.09921186535680242,0.0842372958103084,0.097646427407442,0.09892880593896522,0.11969651478550966,0.10913243520863922,0.10800982084324698,0.09484906758159768,0.10662399957202574,0.10775895334566893,0.126980715440581,0.1173458815042647,0.11633855906280025,0.1046543148766547,0.11509823598365249,0.11611377938597951
7.1000000000000005,0.10767423691002269,0.09544429321041477,0.09410531947425363,0.07815523318526975,0.09244529242715277,0.09380537160476346,0.1113580923664196,0.09977874174479891,0.09852399242091667,0.08365071487612115,0.09697059155778975,0.09824313950001434,0.11904696683577803,0.1085570156381575,0.10744134557313326,0.09435170859109283,0.10606388168305242,0.10719200832785301,0.12646767321392194,0.11688172663120554,0.1158790123128112,0.10424242956197106,0.11464424431444328,0.11565524900463199
7.15,0.10678483680982918,0.09468379088328696,0.09335671469586594,0.07752606695529077,0.09171095422446437,0.09305938338120326,0.11055682470984424,0.09908515279857186,0.09784040451745034,0.08306831207930565,0.09629901369723534,0.09756175283157378,0.11840134566598602,0.1079851809715169,0.10687643244405708,0.0938577663812609,0.10550730061990007,0.10662862064627933,0.12595775500766646,0.11642046767750955,0.11542234468733177,0.10383329658534939,0.11419311260220656,0.11519959415278981
7.2,0.10590068461192571,0.09392799437792698,0.09261278836344168,0.07690149969990373,0.09098126653833749,0.09231806808301694,0.1097603479712293,0.09839587746843487,0.09716110283998065,0.08249006944995099,0.09563169288122056,0.0968846467386981,0.117759646350896,0.1074169192831164,0.10631506872686507,0.0933672188302803,0.10495424265648962,0.10606877739166413,0.12545094471554596,0.1159620859528178,0.11496853716889653,0.10342689281221006,0.11374482141734266,0.11474679573902674
7.25,0.10502181639900311,0.0931769167853946,0.09187355117577406,0.07628151648135889,0.09025623715106706,0.09158143587791251,0.10896867974761522,0.0977109177135527,0.09648608766725525,0.08191596873295519,0.09496862732785988,0.09621182112587183,0.11712186322424475,0.10685221827518158,0.10575724135505571,0.09288004383365668,0.10440469377129741,0.10551246532504995,0.12494722607742707,0.11550656278026038,0.11451757077014652,0.10302319531587616,0.11329935138054802,0.11429683470570376
7.300000000000001,0.10414826594703096,0.09243056985505838,0.09113901257377069,0.0756661018945775,0.08953587268631986,0.09084949569401757,0.10818183597565993,0.09703027454195065,0.09581535839036792,0.081345991400518,0.09430981444322817,0.09554327502383572,0.11648798990693204,0.10629106529384337,0.1052029369398023,0.0923962193090633,0.10385863966112284,0.10495967089259647,0.12444658269062783,0.11505387950151129,0.11406942653830464,0.10262218137617217,0.11285668316659407,0.11384969203331782
7.3500000000000005,0.10328006478279012,0.091688964028672,0.09040918077271366,0.07505524008332759,0.08882017863927866,0.09012225525174619,0.10739983097930764,0.0963539480386968,0.09514891353935985,0.08078011866431918,0.09365525084610626,0.09487900661584475,0.11585801933437624,0.10573344734473217,0.10465214178451933,0.09191572320099856,0.10331606575443354,0.10441038023992215,0.1239489980207856,0.11460401748161417,0.11362408555944159,0.10222382847800777,0.11241679750792218,0.11340534874464431
7.4,0.10241724224054999,0.09095210847390517,0.08968406279399369,0.07444891475605935,0.08810915940628457,0.08939972109514488,0.10662267751648018,0.09568193739348964,0.09448675080925424,0.08021833148738931,0.09300493239219391,0.09421901326336543,0.11523194378305833,0.10517935110809938,0.1041048418989844,0.09143853348526582,0.10277695722430018,0.1038645792260082,0.12345445541229473,0.11415695811358899,0.11318152896254163,0.10182811430994754,0.11197967519805897,0.1129637859086836
7.45,0.1015598255178833,0.09022001111732954,0.08896366449632162,0.07384710920140639,0.08740281831398072,0.08868189862271944,0.10585038682480177,0.09501424092765849,0.09382886708553309,0.07966061059567793,0.09235885419779734,0.0935632915312208,0.11460975489627859,0.1046287629534801,0.1035610230130298,0.09096462817327873,0.10224129900093219,0.10332225343667645,0.12296293809832841,0.11371268282282682,0.11274173792337495,0.10143501676276782,0.1115452970948606,0.1125249846444186
7.5,0.1007078397306147,0.08949267867686206,0.08824799060641732,0.07324980630335626,0.08670115764795847,0.08796879211774504,0.10508296866636581,0.0943508561205868,0.09317525846906365,0.07910693648932728,0.0917170106629999,0.09291183721219227,0.11399144370914457,0.1040816689539102,0.10302067058981329,0.090493985316202,0.10170907578382492,0.10278338819765413,0.12247442921046,0.11327117307128179,0.11230469366818457,0.10104451392800146,0.11111364412359297,0.11208892612439011
7.550000000000001,0.09986130796689958,0.08877011669366582,0.08753704474917948,0.07265698855609642,0.08600417868090937,0.08726040477806064,0.10432043137155846,0.09369177963556452,0.09252592030048332,0.07855728945365466,0.09107939549432296,0.0922646453510851,0.11337700067281391,0.10353805489970909,0.10248376983868222,0.09002658300892698,0.10118027205353071,0.10224796858723639,0.12198891178790013,0.1128324103614677,0.11187037747719465,0.10065658409647253,0.11068469727985276,0.11165559157809771
7.6000000000000005,0.09902025134043037,0.08805232956351133,0.08683082947733789,0.07206863807853858,0.08531188170028536,0.08655673874535161,0.10356278188194704,0.09303700734508012,0.09188084718405114,0.07801164956985263,0.09044600172688676,0.09162171026826728,0.11276641567800962,0.10299790631184084,0.10195030572764097,0.08956239939389168,0.10065487208306313,0.10171597944855781,0.12150636878636205,0.11239637624026615,0.11143877068794635,0.10027120575682137,0.11025843763233706,0.11122496229523259
7.65,0.09818468904276895,0.08733932056760065,0.08612934630059071,0.07148473662852772,0.08462426603547056,0.0858577951339221,0.102810025792247,0.09238653435555941,0.09124003301097378,0.07746999672540923,0.08981682174607741,0.09098302558268843,0.11215967807782937,0.10246120845486516,0.1014202629954326,0.08910141266474732,0.10013285994894469,0.10118740540148391,0.12102678308656954,0.11196305230255436,0.11100985469847087,0.09988835759402165,0.10983484632546646,0.11079701962874824
7.7,0.09735463839480421,0.08663109190285623,0.08543259571423029,0.07090526561673932,0.0839413300844676,0.08516357405896063,0.10206216739137954,0.0917403550315597,0.09060347098221576,0.07693231062425802,0.0891918473087293,0.09034858423438805,0.1115567767098677,0.1019279463494898,0.10089362616324601,0.08864360106987747,0.09961421954190881,0.10066223085413381,0.12055013750242162,0.11153242019465932,0.11058361097030134,0.09950801848788939,0.10941390458186785,0.11037174499777715
7.75,0.09653011489733566,0.0859276447116786,0.08474057722726035,0.0703302061202708,0.08326307134010269,0.08447407466430229,0.10131920970263011,0.09109846301942927,0.08997115363079944,0.07639857079665995,0.08857106956383029,0.08971837850650134,0.11095769991766942,0.10139810478473583,0.10037037954605978,0.08818894291577349,0.09909893457726503,0.10014044001404336,0.12007641478882444,0.11110446161764397,0.11016002103133396,0.09913016751158578,0.10899559370472281,0.10994911989039713
7.800000000000001,0.0957111322807829,0.08522897911117448,0.08405328939000838,0.06975953889592991,0.08258948641575166,0.08378929514969052,0.10058115452292295,0.09046085127043808,0.08934307284360574,0.07586875660882487,0.08795447907275789,0.08909240004676987,0.11036243557153318,0.10087166832972512,0.09985050726363127,0.08773741657027123,0.09858698860493796,0.09962201689897968,0.1196055976492049,0.11067915833043325,0.10973906647854215,0.09875478393011491,0.10857989507998532,0.1095291258662546
7.8500000000000005,0.09489770255402401,0.08453509422185986,0.08337072982123528,0.06919324439322695,0.08192057107059246,0.08310923279754276,0.09984800246122141,0.0898275120633908,0.08871921988268223,0.07534284727227679,0.08734206582905382,0.08847063988856615,0.10977097108868264,0.10034862134510243,0.09933399325114163,0.08728900046565273,0.09807836501918757,0.09910694534741597,0.11913766874271564,0.11025649215278571,0.10932072898054926,0.09838184719881635,0.10816679017847616,0.10911174455905016
7.9,0.09408983605236422,0.08384598819584213,0.08269289523474894,0.06863130276707405,0.08125632023438682,0.08243388399922318,0.09911975297606858,0.08919843702672893,0.08809958540606729,0.07482082185296977,0.08673381927774586,0.0878530884714396,0.10918329345282257,0.09982894799410144,0.09882082126950723,0.08684367310161757,0.09757304706802085,0.09859520902867756,0.11867261069114494,0.10983644496811525,0.10890499028006644,0.09801133696185424,0.10775626055785704,0.10869695767889126
7.95,0.09328754148463887,0.08316165824448328,0.08201978146552281,0.06807369389019582,0.08059672803179661,0.08176324428082733,0.09839640441228029,0.08857361716013105,0.08748415948813859,0.07430265928015778,0.08612972833422355,0.0872397356611927,0.10859938923309768,0.09931263225326402,0.09831097491536529,0.08640141304812775,0.09707101786230446,0.09808679145276679,0.11821040608554027,0.10941899872617142,0.10849183219620014,0.09764323305070295,0.10734828786448967,0.10828474701451737
8.0,0.0924908259794536,0.08248210066555033,0.08135138349532547,0.06752039736525807,0.07994178780623777,0.08109730832848216,0.09767795403680332,0.08795304285561915,0.08687293163949325,0.07378833835502577,0.08552978140267621,0.08663057076949453,0.10801924460246917,0.09879965792282405,0.09780443763074426,0.08596219894813036,0.09657226038458419,0.09758167597987732,0.11775103749255694,0.10900413544558099,0.10808123662663427,0.09727751548263137,0.10694285383518494,0.10787509443540348
8.05,0.09169969513056647,0.08180731086985633,0.08068769547786515,0.06697139253671656,0.07929149214327702,0.080436070013166,0.0969643980737515,0.08733670391818063,0.08626589082636851,0.07327783775908604,0.08493396639410085,0.08602558257304001,0.10744284535552684,0.09829000863676358,0.09730119271242699,0.0855260095201606,0.09607675749762269,0.09707984582960465,0.1172944874605428,0.10859183721625779,0.10767318554969234,0.09691416445918483,0.10653994029884577,0.10746798189374501
8.1,0.09091415304141721,0.08113728340739619,0.08002871076345387,0.06642665850239231,0.07864583289357606,0.07977952241505355,0.0962557317386331,0.08672458958591217,0.0856630254896111,0.07277113606234409,0.08434227074388753,0.08542475933226347,0.10687017692575121,0.0977836678725515,0.09680122332101584,0.08509282356083032,0.0955844919526605,0.09658128408986422,0.1168407385253666,0.10818208620168517,0.10726766102628377,0.09655316036466621,0.10613952917800835,0.10706339142633037
8.15,0.09013420236880902,0.08047201199298236,0.0793744219231953,0.06588617412477699,0.0780048011953881,0.0791276578473901,0.09555194927178241,0.08611668854969602,0.08506432356320194,0.07226821173124111,0.08375468142898986,0.08482808880961279,0.1063012244022414,0.09728061896057343,0.09630451248970727,0.08466261994720514,0.09509544639741067,0.09608597372552229,0.11638977321600115,0.10777486464107683,0.10686464520173906,0.09619448376461807,0.10574160249028558,0.10666130515630423
8.200000000000001,0.08935984436574775,0.07981148953138542,0.07872482077270156,0.06534991804207331,0.0773683874966105,0.0784804678798998,0.09485304397100826,0.08551298897241509,0.08446977249234555,0.0717690431363758,0.08317118498468802,0.08423555828739349,0.10573597254592357,0.09678084509326139,0.09581104313278543,0.08423537763907388,0.09460960338379296,0.09559389758675,0.11594157405987013,0.10737015485141924,0.1064641203075386,0.09583811540430351,0.10534614234971616,0.10626170529482698
8.25,0.08859107892344621,0.07915570814198433,0.0780798983953442,0.06481786867897453,0.0767365815763996,0.07783794336173283,0.09415900822347226,0.08491347850771609,0.08387935925113102,0.07127360856001194,0.08259176752095178,0.08364715458519018,0.10517440580525457,0.09628432933393138,0.09532079805384192,0.08381107568111205,0.09412694537541565,0.09510503841710709,0.11549612358796565,0.10696793922940183,0.10606606866293851,0.09548403620718954,0.10495313096802432,0.10586457414263334
8.3,0.0878279046124998,0.07850465918293034,0.07743964516504367,0.0642900042571883,0.07610937256635218,0.07720007444395699,0.0934698335368112,0.08431814431832785,0.0832930703597731,0.07078188620337492,0.08201641473841109,0.08306286407687248,0.1046165083314346,0.0957910546253381,0.09483375995372934,0.08338969320494594,0.09364745475481194,0.09461937886136426,0.1150534043397474,0.10656820025323754,0.1056704726764977,0.09513222727343149,0.10456255065579222,0.10546989409149495
8.35,0.08707031872324085,0.07785833327483206,0.07680405076860293,0.063766302805708,0.07548674897125886,0.07656685060159821,0.09278551056951458,0.08372697309394515,0.08271089190143971,0.07029385419374355,0.08144511194394097,0.08248267270719278,0.1040622639931428,0.09530100379795374,0.09434991143825605,0.08297120943111737,0.09317111383043819,0.09413690147306963,0.11461339886782905,0.10617092048438022,0.10527731484751084,0.09478266987835975,0.10417438382354967,0.10507764762559026
8.4,0.08631831730527853,0.07721672032396483,0.07617310422759103,0.06324674217083746,0.07486869868943412,0.07593826065523605,0.09210602916057134,0.0831399510686819,0.08213280953867517,0.06980949059134023,0.0808778440658684,0.08190656600798517,0.1035116563908098,0.09481415957797919,0.09386923502563076,0.08255560367095388,0.09269790484344093,0.09365758872186875,0.11417608974246142,0.10577608256914053,0.10488657776734941,0.09443534547096905,0.10378861298278413,0.10468781732278547
8.450000000000001,0.08557189520623262,0.07657980954501108,0.07554679391977956,0.06273130002597203,0.0742552090326289,0.0753142927921577,0.09143137835839917,0.08255706403810535,0.08155880852942582,0.06932877339602452,0.08031459566880819,0.08133452911397085,0.10296466887043898,0.09433050459509555,0.0933917131536623,0.08214285532834636,0.09222780997419772,0.09318142300058337,0.11374145955581898,0.10538366924020587,0.10449824412071648,0.09409023567241141,0.10340522074687405,0.1043003858558299
8.5,0.08483104610967063,0.07594758948333674,0.07492510760014116,0.06221995388114067,0.07364626674552997,0.0746949345870788,0.09076154644906818,0.08197829737585821,0.08098887374267544,0.06885168055379497,0.07975535096813594,0.08076654677817849,0.10242128453698976,0.09385002138996171,0.09291732818672264,0.08173294390143881,0.09176081134864138,0.09270838663205748,0.11330949092609692,0.10499366331806766,0.10411229668681676,0.0937473222744925,0.1030241898319483,0.10391533599346957
8.55,0.08409576257225422,0.07532004803680914,0.074308032421412,0.06171268109231452,0.07304185802485288,0.07408017302243323,0.09009652098383235,0.08140363604987427,0.08042298967369747,0.06837818996310224,0.07920009384410225,0.08020260338698731,0.10188148626733605,0.09337269242146791,0.0924460624224796,0.08132584898423106,0.09129689104437064,0.09223846187577545,0.11288016650142622,0.10460604771235907,0.10372871834044561,0.09340658723817138,0.10264550305767622,0.10353265060148199
8.6,0.08336603606010483,0.07469717247716251,0.07369555495422572,0.06120945887048405,0.07244196853803259,0.07346999450824006,0.08943628880598128,0.0808330646381985,0.07986114045893279,0.06790827948097915,0.0786488078555985,0.07964268297479847,0.10134525672281038,0.09289850007374949,0.09197789809840606,0.08092155026809796,0.09083603109655476,0.09177163093425994,0.1124534689636132,0.1042208054231073,0.10334749205300192,0.09306801269206684,0.10226914334798858,0.10315231264363509
8.65,0.08264185698439898,0.07407894947091671,0.07308766120682417,0.06071026429051067,0.0718465834415174,0.0728643849015516,0.08878083607702474,0.08026656734441666,0.07930330989049901,0.06744192692899083,0.07810147625357826,0.07908676923834365,0.10081257836134726,0.09242742666296941,0.09151281739807135,0.08052002754322818,0.09037821350363905,0.09130787595925591,0.11202938103170941,0.10383791954190391,0.10296860089342529,0.09273158093096613,0.10189509373173485,0.10277430518257326
8.700000000000001,0.08192321473619998,0.07346536509985473,0.07248433664434982,0.060215074299756255,0.07125568739867193,0.07226332952548853,0.0881301483022237,0.07970412801270285,0.07874948143033837,0.06697911009901007,0.07755808199414344,0.07853484555063735,0.10028343344923474,0.0919594544438751,0.091050802457222,0.08012126069998492,0.08992342023285416,0.09084717905770705,0.11160788546541921,0.10345737325299542,0.10259202802906235,0.09239727441434115,0.10152333734327758,0.10239861138063479
8.75,0.08121009772053638,0.07285640488106444,0.07188556620772642,0.059723865726494484,0.07066926459729489,0.07166681318786791,0.08748421035547839,0.07914573014249252,0.07819963822401178,0.06651980675882019,0.07701860775129978,0.07798689497457892,0.0997578040724881,0.09149456561613732,0.09059183536965709,0.07972522973019079,0.08947163322553821,0.09038952229752888,0.11118896506834981,0.10307914983429813,0.10221775672646481,0.09206507576486919,0.1011538574230274,0.1020252145006006
8.8,0.08050249338973756,0.07225205378655224,0.07129133433213289,0.059236615288108585,0.07008729876675608,0.07107482019942991,0.08684300650358698,0.07859135690278801,0.07765376311414642,0.066063994657551,0.07648303592938872,0.07744290027621259,0.0992356721478543,0.09103274233047588,0.09013589819290449,0.07933191472833939,0.0890228344022742,0.08993488771318607,0.11077260269111067,0.10270323265834093,0.10184577035212107,0.09173496776695995,0.10078663731792073,0.10165409790638053
8.85,0.07980038827603468,0.07165229626243177,0.07070162496507647,0.05875329959907893,0.06950977319475951,0.07048733439166821,0.0862065204298875,0.07804099114610405,0.07711183865354236,0.06561165153095082,0.07595134867520381,0.07690284393765158,0.09871701943345818,0.09057396669457857,0.08968297295370359,0.07894129589273623,0.0885770056678504,0.08948325731107988,0.11035878123426711,0.10232960519313618,0.10147605237312511,0.091406933365289,0.10042166048184217,0.10128524506363679
8.9,0.07910376802343799,0.07105711624769656,0.0701164215840714,0.05827389517876515,0.06893667074373597,0.06990433913427041,0.08557473525729335,0.07749461542205978,0.07657384711794646,0.065162755106499,0.07542352788979537,0.07636670816967307,0.09820182753910177,0.09011822077882027,0.08923304165330026,0.07855335352657168,0.0881341289160471,0.08903461307474946,0.10994748365115345,0.10195825100298489,0.10110858635778462,0.09108095566333795,0.10005891047599523,0.10091863954034883
8.950000000000001,0.07841261741890031,0.07046649719258015,0.06953570721392717,0.057798378458985396,0.06836797386687365,0.06932581735217397,0.08494763357073702,0.07695221199062513,0.07603977051849924,0.06471728310836136,0.07489955523997169,0.07583447492399054,0.09769007793622547,0.08966548662178711,0.08878608627255942,0.07816806803892662,0.08769418603425509,0.08858893696989356,0.10953869295055123,0.1015891537492163,0.10074335597617093,0.09075701792194146,0.0996983709692216,0.10055426500732102
9.0,0.07772692042277525,0.069880422076511,0.06895946444365456,0.057326725791398137,0.06780366462378927,0.06875175154224328,0.0843251974390308,0.076413762835028,0.07550959061386216,0.06427521326219417,0.07437941216950258,0.07530612590521067,0.09718175196754071,0.08921574623561145,0.08834208877689971,0.077785419945715,0.08725715890793181,0.0881462109492182,0.10913239219923729,0.10122229719086642,0.10038034500061349,0.09043510355784148,0.09934002573827336,0.10019210523863635
9.05,0.07704666019858276,0.06929887342566834,0.06838767544299279,0.056858913454689464,0.06724372469584704,0.06818212378957372,0.08370740843615944,0.07587924967432906,0.07498328892203053,0.0638365232997978,0.07386307991003023,0.07478164258247989,0.09667683085634439,0.08876898161112201,0.08790103112105674,0.07740538987056401,0.08682302942489924,0.08770641695711381,0.10872856452440709,0.10085766518529576,0.10001953730613979,0.09011519614224879,0.09898385866803747,0.09983214411205821
9.1,0.0763718191420909,0.06872183333014376,0.06782032197856547,0.05639491766156907,0.06668813540113035,0.06761691578342832,0.08309424766201338,0.07534865397567156,0.07446084673184004,0.06340119096362616,0.07335053949169512,0.07426100620082862,0.096175295715524,0.08832517472281792,0.08746289525367906,0.07702795854563432,0.08639177947948685,0.08726953693416861,0.10832719311597631,0.10049524168875061,0.0996609168708656,0.08979727939941294,0.09862985375171707,0.09947436560938099
9.15,0.07570237890972319,0.06814928346071579,0.06725738542966966,0.05593471456558039,0.06613687770907196,0.06705610883281256,0.08248569576257668,0.07482195696621194,0.07394224511417226,0.06296919401115292,0.07284177175348197,0.07374419779221847,0.09567712755626108,0.08788430753366736,0.08702766312176112,0.0766531068123825,0.08596339097652679,0.08683555282152129,0.10792826122876728,0.1001350107568693,0.0993044677763344,0.08948133720519892,0.09827799509097013,0.0991187538167335
9.200000000000001,0.07503832044630383,0.06758120508524294,0.06669884680370526,0.05547828026772672,0.06558993225474721,0.06649968388169368,0.08188173294957878,0.07429913964473796,0.07342746493286578,0.0625405102190995,0.07233675735329126,0.07323119818629786,0.09518230729644499,0.08744636199973797,0.08659531667492035,0.07628081562226788,0.08553784583520305,0.08640444656505879,0.1075317521845834,0.09977695654513603,0.098950174207811,0.08916735358567336,0.09792826689600728,0.09876529292483718
9.25,0.07437962401215037,0.06701757908468121,0.06614468675124881,0.055025590822917865,0.06504727935283712,0.06594762152386871,0.08128233901962252,0.07378018279298244,0.0729164868553382,0.0621151173875278,0.071835476777743,0.07272198802087408,0.09469081576880078,0.08701132007466554,0.08616583786951879,0.07591106603740463,0.08511512599276014,0.08597620011946386,0.1071376493741746,0.09942106330928357,0.09859802045452848,0.08885531271569796,0.09758065348565079,0.09841396722921812
9.3,0.0737262692095227,0.06645838596873203,0.06559488558077857,0.054576622246240714,0.06450889901126584,0.0653999020174893,0.08068749337279948,0.07326506698663575,0.07240929136292673,0.06169299334379994,0.07133791035171784,0.07221654775210616,0.09420263372874328,0.08657916371396247,0.0857392086726384,0.07554383923116233,0.0846952134080764,0.08555079545211511,0.10674593625910134,0.09906731540564817,0.09824799090989307,0.08854519891753225,0.09723513928735669,0.09806476113037946
9.35,0.07307823500844177,0.06590360589112695,0.06504942327305642,0.05413135051905759,0.06397477094451749,0.06485650529924611,0.08009717503080294,0.07275377260606655,0.0719058587609515,0.06127411594640978,0.0708440382476409,0.07171485766442486,0.0937177418619635,0.08614987487917278,0.08531541106591078,0.07517911648871528,0.08427809006510227,0.08512821454684612,0.10635659637349648,0.09871569729147736,0.09790007007164683,0.08823699665944425,0.09689170883720083,0.0977176591339311
9.4,0.07243549977188546,0.06535321866455399,0.06450827949517136,0.05368975159493483,0.06344487458663944,0.06431741099822061,0.07951136265454899,0.07224627984675512,0.07140616918850909,0.060858463088687975,0.07035384049451475,0.07121689788018556,0.09323612079175617,0.08572343554187674,0.08489442704920741,0.07481687920754349,0.08386373797617273,0.08470843940756576,0.10596961332573249,0.0983661935251942,0.09755424254199119,0.08793069055433052,0.09655034677983142,0.09737264585068212
9.450000000000001,0.07179804128037426,0.06480720377523322,0.06397143361425218,0.05325180140540625,0.06291918910393501,0.0637825984494088,0.07893003456131772,0.07174256872944623,0.07091020262800071,0.06044601270238401,0.06986729698670548,0.07072264836906013,0.09275775108609413,0.08529982768755187,0.08447623864419385,0.07445710889788651,0.08345213918519301,0.08429145206174576,0.10558497079999589,0.09801878876661722,0.09721049302767124,0.08762626535834557,0.09621103786838864,0.09702970599669587
9.5,0.07116583675595486,0.06426554039714572,0.06343886471085242,0.052817475865574066,0.06239769340735263,0.06325204670692289,0.07835316874142338,0.07124261911002694,0.07041793891440148,0.060036742761128546,0.06938438749248868,0.07023208895717324,0.09228261326445963,0.08487903331929117,0.08406082789775209,0.0740997871831521,0.08304327577070365,0.0838772345637766,0.10520265255777177,0.09767346777714106,0.09686880634002486,0.08732370596953913,0.09587376696439392,0.09668882439330881
9.55,0.07053886288559488,0.063728207405924,0.06291055159201504,0.05238675087955086,0.06188036616457672,0.06272573455687568,0.07778074287442474,0.07074641068913524,0.0699293577442763,0.05963063128377846,0.06890509166235981,0.0697451993359879,0.09181068780443705,0.08446103446138582,0.0836481768852748,0.07374489580027989,0.08263712984882789,0.08346576899819848,0.10482264243924404,0.09733021541987698,0.09652916739499637,0.0870229974265045,0.09553851903760838,0.09634998596711665
9.600000000000001,0.06991709584399619,0.06319518339240583,0.06238647280402192,0.0519596023457458,0.06136718581182362,0.06220364052995393,0.07721273434488542,0.07025392302150665,0.06944443868454742,0.05922765633764795,0.06842938903711361,0.06926195907094676,0.09134195514807618,0.08404581316277426,0.08323826771383493,0.07339241660006438,0.08223368357610533,0.08305703748281047,0.10444492436461165,0.09698901665975578,0.09619156121311659,0.08672412490703453,0.09520527916586423,0.09601317574992714
9.65,0.0693005113158388,0.06266644667586234,0.061866606644833205,0.05153600616199852,0.06085813056535043,0.0616857429136863,0.07664912025769396,0.06976513552506196,0.0689631611810197,0.058827796041627835,0.06795725905569848,0.06878234760987345,0.09087639570803101,0.08363335150036237,0.08283108252523523,0.07304233154743507,0.08183291915221413,0.08265102217165873,0.10406948233532638,0.09664985656359484,0.09585597291945125,0.08642707372678826,0.09487403253486806,0.09567837887868218
9.700000000000001,0.06868908451746486,0.06214197531690203,0.06135093117622206,0.0511159382305632,0.06035317843267965,0.06117201976441022,0.07608987745295391,0.06928002748974477,0.06848550456666838,0.05843102856919663,0.06748868106285065,0.06830634429114059,0.09041398987348181,0.08322363158221903,0.08242660349894056,0.07269462272169876,0.08143481882258635,0.08224770525791184,0.1036963004352545,0.09631272030013108,0.09552238774351897,0.08613182933796663,0.09454476443797907,0.09534558059535007
9.75,0.06808279021801289,0.06162174713005824,0.060839424235611145,0.05069937446294725,0.05985230722354592,0.060662448918943714,0.07553498252045324,0.06879857808611138,0.06801144806969463,0.05803733215132512,0.06702363431651263,0.06783392835160805,0.08995471801584635,0.08281663555064957,0.08202481285489625,0.07234927231674267,0.0810393648809189,0.08184706897662225,0.10332536283176337,0.09597759314002037,0.09519079101918,0.08583837732799808,0.09421746027596237,0.09501476624678981
