t,S_alpha=0.95,I_alpha=0.95,max_alpha=0.95,S_alpha=0.9,I_alpha=0.9,max_alpha=0.9,S_alpha=0.8,I_alpha=0.8,max_alpha=0.8,S_alpha=0.7,I_alpha=0.7,max_alpha=0.7
99.5,0.07536274859553672,0.0009556847785995743,0.11220184543019635,0.09971753268870882,0.003970104776800994,0.12589254117941673,0.12637589594555923,0.012943815621233458,0.15848931924611132,0.16106044600600017,0.02756511085105633,0.19952623149688795
100.0,0.07549316299690222,0.0009523910058721472,0.11220184543019635,0.09979612825883552,0.003956352126618524,0.12589254117941673,0.1264363549849309,0.01288904407910908,0.15848931924611132,0.16111121386289906,0.027458926659594412,0.19952623149688795
100.5,0.07562261309624917,0.0009491411029919353,0.11220184543019635,0.09987362489171492,0.003942714443834184,0.12589254117941673,0.12649618667170628,0.01283479833494574,0.15848931924611132,0.16116155180826996,0.02735372913060209,0.19952623149688795
101.0,0.07575110871098348,0.000945934179609331,0.11220184543019635,0.09995004012108044,0.003929189298981206,0.12589254117941673,0.12655540104461724,0.012781070253579455,0.15848931924611132,0.1612114654222008,0.02724950377459,0.19952623149688795
101.5,0.07587865951604761,0.0009427693687233859,0.11220184543019635,0.10002539121354226,0.003915774336321705,0.12589254117941673,0.12661400794202074,0.012727851878270902,0.15848931924611132,0.1612609601905691,0.02714623639169436,0.19952623149688795
102.0,0.07600527504663894,0.0009396458259172513,0.11220184543019635,0.10009969517244709,0.003902467271487617,0.12589254117941673,0.12667201700632402,0.012675135425671124,0.15848931924611132,0.16131004150692987,0.02704391306439652,0.19952623149688795
102.5,0.07613096470086607,0.0009365627286234733,0.11220184543019635,0.10017296874167514,0.0038892658892029914,0.12589254117941673,0.12672943768830866,0.012622913280956296,0.15848931924611132,0.16135871467436091,0.02694252015046161,0.19952623149688795
103.0,0.07625573774234419,0.0009335192754177995,0.11220184543019635,0.10024522840937634,0.0038761680410842464,0.12589254117941673,0.12678627925135555,0.012571177993125215,0.15848931924611132,0.1614069849072691,0.026842044276088724,0.19952623149688795
103.5,0.0763796033027322,0.0009305146853402251,0.11220184543019635,0.10031649041164536,0.003863171643515458,0.12589254117941673,0.1268425507755728,0.012519922270453218,0.15848931924611132,0.16145485733315418,0.02674247232926515,0.19952623149688795
104.0,0.07650257038421175,0.0009275481972420652,0.11220184543019635,0.1003867707361393,0.0038502746755956505,0.12589254117941673,0.12689826116182845,0.012469138976096613,0.15848931924611132,0.16150233699433492,0.026643791453317606,0.19952623149688795
104.5,0.07662464786191067,0.0009246190691579087,0.11220184543019635,0.10045608512563824,0.0038374751771552977,0.12589254117941673,0.12695341913569225,0.012418821123842117,0.15848931924611132,0.16154942884963577,0.026545989040653858,0.19952623149688795
105.0,0.07674584448627163,0.0009217265777013519,0.11220184543019635,0.10052444908154973,0.0038247712468393565,0.12589254117941673,0.1270080332512862,0.012368961873995677,0.15848931924611132,0.16159613777603665,0.026449052726688047,0.19952623149688795
105.5,0.07686616888536793,0.0009188700174834797,0.11220184543019635,0.10059187786735985,0.0038121610402542857,0.12589254117941673,0.12706211189504668,0.012319554529405622,0.15848931924611132,0.16164246857028594,0.02635297038394354,0.19952623149688795
106.0,0.07698562956716701,0.0009160487005531032,0.11220184543019635,0.10065838651202963,0.003799642768176585,0.12589254117941673,0.12711566328940066,0.012270592531615067,0.15848931924611132,0.16168842595047866,0.026257730116327323,0.19952623149688795
106.5,0.07710423492174384,0.0009132619558578141,0.11220184543019635,0.10072398981334112,0.003787214694820546,0.12589254117941673,0.12716869549635898,0.012222069457138836,0.15848931924611132,0.1617340145575987,0.026163320253570148,0.19952623149688795
107.0,0.07722199322344564,0.000910509128724966,0.11220184543019635,0.10078870234119204,0.0037748751361629464,0.12589254117941673,0.12722121642102463,0.012173979013860277,0.15848931924611132,0.1617792389570261,0.026069729345826662,0.19952623149688795
107.5,0.07733891263300713,0.0009077895803617279,0.11220184543019635,0.10085253844084067,0.0037626224583225997,0.12589254117941673,0.12727323381502287,0.012126315037543647,0.15848931924611132,0.1618241036400141,0.025976946158430717,0.19952623149688795
108.0,0.0774550011996207,0.0009051026873734,0.11220184543019635,0.10091551223610291,0.003750455075992681,0.12589254117941673,0.1273247552798521,0.012079071488457735,0.15848931924611132,0.16186861302513073,0.025884959666799916,0.19952623149688795
108.5,0.07757026686295987,0.0009024478412992227,0.11220184543019635,0.10097763763250152,0.0037383714509239235,0.12589254117941673,0.12737578827015697,0.012032242448106741,0.15848931924611132,0.16191277145967092,0.025793759051485184,0.19952623149688795
109.0,0.0776847174551591,0.0008998244481649478,0.11220184543019635,0.10103892832036881,0.0037263700904567694,0.12589254117941673,0.12742634009692924,0.01198582211606457,0.15848931924611132,0.16195658322103557,0.02570333369336014,0.19952623149688795
109.5,0.07779836070275001,0.0008972319280514652,0.11220184543019635,0.10109939777790466,0.0037144495461007413,0.12589254117941673,0.12747641793063155,0.011939804806908712,0.15848931924611132,0.16200005251808255,0.02561367316894592,0.19952623149688795
110.0,0.0779112042285545,0.0008946697146788199,0.11220184543019635,0.10115905927418944,0.003702608412159289,0.12589254117941673,0.127526028804253,0.011894184947250157,0.15848931924611132,0.16204318349244656,0.025524767245866827,0.19952623149688795
110.5,0.07802325555353894,0.0008921372550049964,0.11220184543019635,0.10121792587215432,0.003690845324398506,0.12589254117941673,0.1275751796162937,0.01184895707285603,0.15848931924611132,0.1620859802198307,0.025436605878432696,0.19952623149688795
111.0,0.07813452209862529,0.000889634008838839,0.11220184543019635,0.10127601043150813,0.0036791589587581307,0.12589254117941673,0.1276238771336798,0.011804115825861364,0.15848931924611132,0.16212844671127047,0.02534917920334394,0.19952623149688795
111.5,0.07824501118646594,0.0008871594484665647,0.11220184543019635,0.10133332561162307,0.0036675480301033223,0.12589254117941673,0.12767212799461333,0.011759655952067195,0.15848931924611132,0.16217058691436945,0.025262477535515086,0.19952623149688795
112.0,0.07835473004317846,0.0008847130582912847,0.11220184543019635,0.10138988387437961,0.0036560112910158293,0.12589254117941673,0.12771993871135628,0.011715572298321642,0.15848931924611132,0.16221240471450796,0.025176491364013148,0.19952623149688795
112.5,0.07846368580004348,0.0008822943344850311,0.11220184543019635,0.10144569748697116,0.003644547530623102,0.12589254117941673,0.1277673156729521,0.011671859809981186,0.15848931924611132,0.16225390393602773,0.02509121134810729,0.19952623149688795
113.0,0.07857188549516697,0.0008799027846527758,0.11220184543019635,0.10150077852467003,0.0036331555734640804,0.12589254117941673,0.12781426514788166,0.011628513528449312,0.15848931924611132,0.16229508834338743,0.02500662831342606,0.19952623149688795
113.5,0.07867933607510652,0.000877537927507966,0.11220184543019635,0.10155513887355426,0.0036218342783903698,0.12589254117941673,0.12786079328666367,0.011585528588789813,0.15848931924611132,0.1623359616422966,0.024922733248218754,0.19952623149688795
114.0,0.07878604439646314,0.0008751992925591236,0.11220184543019635,0.10160879023319737,0.003610582537501591,0.12589254117941673,0.12790690612439057,0.011542900217412154,0.15848931924611132,0.16237652748082287,0.02483951729971776,0.19952623149688795
114.5,0.07889201722743891,0.000872886419807062,0.11220184543019635,0.10166174411932077,0.003599399275113747,0.12589254117941673,0.12795260958321034,0.01150062372982639,0.15848931924611132,0.1624167894504763,0.024756971770598785,0.19952623149688795
115.0,0.07899726124936335,0.0008705988594523118,0.11220184543019635,0.10171401186641049,0.003588283446759492,0.12589254117941673,0.1279979094747496,0.011458694528465206,0.15848931924611132,0.16245675108727045,0.024675088115535686,0.19952623149688795
115.5,0.07910178305818548,0.0008683361716123506,0.11220184543019635,0.10176560463029735,0.0035772340382192085,0.12589254117941673,0.12804281150248153,0.011417108100570835,0.15848931924611132,0.1624964158727615,0.024593857937847113,0.19952623149688795
116.0,0.07920558916593645,0.0008660979260482614,0.11220184543019635,0.10181653339070316,0.003566250064581883,0.12589254117941673,0.1280873212640409,0.011375860016144674,0.15848931924611132,0.16253578723506237,0.02451327298623198,0.19952623149688795
116.5,0.07930868600216046,0.0008638837019004479,0.11220184543019635,0.10186680895375204,0.0035553305693347735,0.12589254117941673,0.128131444253485,0.011334945925957275,0.15848931924611132,0.16257486854983882,0.02443332515159138,0.19952623149688795
117.0,0.07941107991531653,0.0008616930874330678,0.11220184543019635,0.10191644195444795,0.0035444746234809424,0.12589254117941673,0.12817518586350482,0.011294361559616854,0.15848931924611132,0.16261366314128234,0.02435400646393375,0.19952623149688795
117.5,0.07951277717415067,0.0008595256797868415,0.11220184543019635,0.10196544285911996,0.0035336813246837086,0.12589254117941673,0.12821855138758315,0.011254102723694209,0.15848931924611132,0.16265217428306253,0.02427530908936123,0.19952623149688795
118.0,0.07961378396904017,0.0008573810847399234,0.11220184543019635,0.10201382196783396,0.003522949796437156,0.12589254117941673,0.128261546022106,0.011214165299902235,0.15848931924611132,0.1626904051992586,0.024197225327134468,0.19952623149688795
118.5,0.07971410641330991,0.0008552589164765297,0.11220184543019635,0.10206158941677317,0.0035122791872618554,0.12589254117941673,0.12830417486842535,0.011174545243328126,0.15848931924611132,0.16272835906527405,0.02411974760681349,0.19952623149688795
119.0,0.07981375054452108,0.0008531587973630277,0.11220184543019635,0.10210875518058644,0.0035016686699249878,0.12589254117941673,0.12834644293487438,0.011135238580716572,0.15848931924611132,0.16276603900872794,0.024042868485472702,0.19952623149688795
119.5,0.07991272232573493,0.0008510803577312091,0.11220184543019635,0.10215532907470662,0.003491117440684067,0.12589254117941673,0.1283883551387371,0.011096241408802205,0.15848931924611132,0.1628034481103307,0.02396658064498714,0.19952623149688795
120.0,0.08001102764674911,0.0008490232356684848,0.11220184543019635,0.10220132075763748,0.003480624718553531,0.12589254117941673,0.12842991630817358,0.011057549892689658,0.15848931924611132,0.16284058940474022,0.023890876889388464,0.19952623149688795
120.5,0.0801086723253099,0.000846987076814735,0.11220184543019635,0.10224673973321154,0.003470189744593467,0.12589254117941673,0.12847113118410128,0.011019160264279694,0.15848931924611132,0.16287746588139962,0.023815750142288258,0.19952623149688795
121.0,0.0802056621082994,0.0008449715341655748,0.11220184543019635,0.10229159535281819,0.00345981178121977,0.12589254117941673,0.12851200442203417,0.010981068820739839,0.15848931924611132,0.162914080485358,0.023741193444366895,0.19952623149688795
121.5,0.08030200267289898,0.000842976267881799,0.11220184543019635,0.10233589681760272,0.003449490111535068,0.12589254117941673,0.12855254059387872,0.010943271923018203,0.15848931924611132,0.16295043611807444,0.02366719995092567,0.19952623149688795
122.0,0.08039769962772893,0.0008410009451047844,0.11220184543019635,0.10237965318063659,0.0034392240386797576,0.12589254117941673,0.12859274418969063,0.010905765994398724,0.15848931924611132,0.1629865356382044,0.02359376292950059,0.19952623149688795
122.5,0.08049275851396556,0.0008390452397776226,0.11220184543019635,0.10242287334906035,0.0034290128852025397,0.12589254117941673,0.12863261961939157,0.010868547519097067,0.15848931924611132,0.1630223818623699,0.023520875757536183,0.19952623149688795
123.0,0.08058718480643563,0.0008371088324717911,0.11220184543019635,0.10246556608619806,0.0034188559924498243,0.12589254117941673,0.12867217121444635,0.01083161304089522,0.15848931924611132,0.1630579775659148,0.023448531920117102,0.19952623149688795
123.5,0.08068098391468953,0.00083519141021915,0.11220184543019635,0.10250774001364457,0.0034087527199734564,0.12589254117941673,0.12871140322950284,0.01079495916181401,0.15848931924611132,0.163093325483643,0.02337672500775627,0.19952623149688795
124.0,0.08077416118405219,0.000833292666349083,0.11220184543019635,0.10254940361332696,0.0033987024449561865,0.12589254117941673,0.12875031984399482,0.010758582540822084,0.15848931924611132,0.16312842831054233,0.02330544871423768,0.19952623149688795
124.5,0.08086672189665427,0.0008314123003305942,0.11220184543019635,0.1025905652295376,0.003388704561654342,0.12589254117941673,0.12878892516370788,0.010722479892580293,0.15848931924611132,0.16316328870249278,0.023234696834512465,0.19952623149688795
125.0,0.08095867127244166,0.0008295500176191856,0.11220184543019635,0.10263123307094311,0.0033787584808571765,0.12589254117941673,0.12882722322231024,0.010686647986220245,0.15848931924611132,0.163197909276961,0.023164463262646415,0.19952623149688795
125.5,0.0810500144701663,0.0008277055295083589,0.11220184543019635,0.10267141521256591,0.003368863629362401,0.12589254117941673,0.12886521798285072,0.010651083644156095,0.15848931924611132,0.16323229261368077,0.02309474198981792,0.19952623149688795
126.0,0.08114075658835718,0.0008258785529855521,0.11220184543019635,0.1027111195977414,0.003359019449467419,0.12589254117941673,0.12890291333922033,0.010615783740928315,0.15848931924611132,0.16326644125531695,0.023025527102364385,0.19952623149688795
126.5,0.08123090266627175,0.0008240688105923889,0.11220184543019635,0.1027503540400498,0.003349225398475768,0.12589254117941673,0.12894031311758217,0.010580745202078662,0.15848931924611132,0.16330035770812015,0.0229568127798762,0.19952623149688795
127.0,0.08132045768482968,0.0008222760302890677,0.11220184543019635,0.10278912622522324,0.0033394809482183412,0.12589254117941673,0.1289774210777703,0.01054596500305517,0.15848931924611132,0.16333404444256472,0.02288859329333663,0.19952623149688795
127.5,0.08140942656752798,0.0008204999453227551,0.11220184543019635,0.10282744371302774,0.003329785584588915,0.12589254117941673,0.1290142409146545,0.010511440168146327,0.15848931924611132,0.16336750389397464,0.02282086300330643,0.19952623149688795
128.0,0.0814978141813379,0.0008187402940998496,0.11220184543019635,0.10286531393912333,0.003320138807093631,0.12589254117941673,0.12905077625947728,0.010477167769443546,0.15848931924611132,0.16340073846313702,0.02275361635815182,0.19952623149688795
128.5,0.08158562533758615,0.0008169968200619765,0.11220184543019635,0.10290274421689706,0.003310540128413888,0.12589254117941673,0.12908703068115834,0.010443144925830932,0.15848931924611132,0.16343375051690326,0.022686847892315072,0.19952623149688795
129.0,0.08167286479281721,0.0008152692715655941,0.11220184543019635,0.10293974173927611,0.003300989073982425,0.12589254117941673,0.1291230076875721,0.010409368802001662,0.15848931924611132,0.16346654238877803,0.02262055222462562,0.19952623149688795
129.5,0.08175953724963995,0.0008135574017650796,0.11220184543019635,0.10297631358051469,0.0032914851815720523,0.12589254117941673,0.12915871072679502,0.01037583660750002,0.15848931924611132,0.16349911637949607,0.022554724056651702,0.19952623149688795
130.0,0.0818456473575586,0.0008118609684991859,0.11220184543019635,0.10301246669796042,0.0032820280008967486,0.12589254117941673,0.12919414318832506,0.010342545595788363,0.15848931924611132,0.16353147475758742,0.02248935817109039,0.19952623149688795
130.5,0.08193119971378703,0.0008101797341807555,0.11220184543019635,0.10304820793379631,0.00327261709322474,0.12589254117941673,0.1292293084042751,0.010309493063338318,0.15848931924611132,0.16356361975993133,0.022424449430195587,0.19952623149688795
131.0,0.08201619886404787,0.0008085134656895743,0.11220184543019635,0.10308354401676179,0.0032632520310032016,0.12589254117941673,0.12926420965053778,0.010276676348745286,0.15848931924611132,0.1635955535923002,0.02235999277424279,0.19952623149688795
131.5,0.08210064930335634,0.0008068619342682707,0.11220184543019635,0.103118481563851,0.0032539323974942838,0.12589254117941673,0.12929885014792694,0.010244092831865755,0.15848931924611132,0.16362727842989058,0.022295983220029448,0.19952623149688795
132.0,0.08218455547678977,0.0008052249154211551,0.11220184543019635,0.10315302708198876,0.0032446577864220587,0.12589254117941673,0.12933323306329086,0.010211739932976601,0.15848931924611132,0.16365879641784498,0.022232415859410187,0.19952623149688795
132.5,0.08226792178024182,0.0008036021888159015,0.11220184543019635,0.10318718696968665,0.003235427801630181,0.12589254117941673,0.12936736151060285,0.010179615111955753,0.15848931924611132,0.1636901096717643,0.02216928585786593,0.19952623149688795
133.0,0.08235075256116381,0.0008019935381879846,0.11220184543019635,0.10322096751867649,0.003226242056749846,0.12589254117941673,0.1294012385520262,0.010147715867483593,0.15848931924611132,0.16372122027820685,0.022106588453105775,0.19952623149688795
133.5,0.08243305211929053,0.0008003987512477696,0.11220184543019635,0.10325437491552303,0.003217100174877833,0.12589254117941673,0.12943486719895614,0.01011603973626448,0.15848931924611132,0.16375213029518138,0.022044318953700928,0.19952623149688795
134.0,0.08251482470735375,0.0007988176195901846,0.11220184543019635,0.1032874152432157,0.0032080017882642757,0.12589254117941673,0.12946825041303828,0.01008458429226775,0.15848931924611132,0.16378284175262697,0.0219824727377499,0.19952623149688795
134.5,0.08259607453178237,0.0007972499386068797,0.11220184543019635,0.10332009448274078,0.0031989465380099563,0.12589254117941673,0.12950139110716474,0.010053347145987646,0.15848931924611132,0.16381335665288682,0.02192104525157409,0.19952623149688795
135.0,0.08267680575338894,0.000795695507400799,0.11220184543019635,0.10335241851463224,0.003189934073772791,0.12589254117941673,0.1295342921464485,0.010022325943721643,0.15848931924611132,0.16384367697116983,0.02186003200844268,0.19952623149688795
135.5,0.08275702248804408,0.0007941541287030867,0.11220184543019635,0.10338439312050252,0.003180964053483249,0.12589254117941673,0.12956695634917567,0.009991518366866632,0.15848931924611132,0.16387380465600435,0.021799428587326485,0.19952623149688795
136.0,0.08283672880733826,0.0007926256087922494,0.11220184543019635,0.10341602398455424,0.0031720361430685154,0.12589254117941673,0.129599386487737,0.00996092213123233,0.15848931924611132,0.16390374162968338,0.021739230631679752,0.19952623149688795
136.5,0.0829159287392312,0.0007911097574155117,0.11220184543019635,0.10344731669507135,0.0031631500161850446,0.12589254117941673,0.12963158528953744,0.009930534986371503,0.15848931924611132,0.16393348978870087,0.021679433848249222,0.19952623149688795
137.0,0.0829946262686906,0.0007896063877122886,0.11220184543019635,0.10347827674589188,0.0031543053539593554,0.12589254117941673,0.12966355543788882,0.00990035471492663,0.15848931924611132,0.16396305100417963,0.021620034005909696,0.19952623149688795
137.5,0.08307282533831713,0.0007881153161397064,0.11220184543019635,0.10350890953786027,0.0031455018447368067,0.12589254117941673,0.12969529957288015,0.009870379131992289,0.15848931924611132,0.16399242712228967,0.021561026934525572,0.19952623149688795
138.0,0.08315052984896006,0.0007866363624001156,0.11220184543019635,0.10353922038026185,0.003136739183838097,0.12589254117941673,0.12972682029222907,0.00984060608449299,0.15848931924611132,0.1640216199646604,0.02150240852383751,0.19952623149688795
138.5,0.08322774366032036,0.0007851693493705312,0.11220184543019635,0.10356921449223797,0.003128017073323307,0.12589254117941673,0.1297581201521149,0.009811033450575834,0.15848931924611132,0.16405063132878422,0.02144417472237348,0.19952623149688795
139.0,0.08330447059154375,0.0007837141030339297,0.11220184543019635,0.10359889700418219,0.0031193352217632744,0.12589254117941673,0.1297892016679951,0.009781659139017913,0.15848931924611132,0.16407946298841206,0.021386321536384107,0.19952623149688795
139.5,0.08338071442180303,0.0007822704524123665,0.11220184543019635,0.10362827295911901,0.0031106933440180435,0.12589254117941673,0.12982006731540088,0.00975248108864762,0.15848931924611132,0.16410811669394088,0.021328845028800905,0.19952623149688795
140.0,0.08345647889086868,0.0007808382295018378,0.11220184543019635,0.10365734731406352,0.003102091161022249,0.12589254117941673,0.1298507195307165,0.009723497267779756,0.15848931924611132,0.1641365941727946,0.02127174131821744,0.19952623149688795
140.5,0.08353176769967151,0.0007794172692088478,0.11220184543019635,0.1036861249413638,0.00309352839957721,0.12589254117941673,0.12988116071194392,0.009694705673663923,0.15848931924611132,0.16416489712979804,0.02121500657789257,0.19952623149688795
141.0,0.08360658451085314,0.0007780074092886161,0.11220184543019635,0.10371461063002471,0.0030850047921495314,0.12589254117941673,0.12991139321944595,0.009666104331945915,0.15848931924611132,0.16419302724754173,0.021158637034775243,0.19952623149688795
141.5,0.08368093294930795,0.0007766084902848893,0.11220184543019635,0.10374280908701534,0.003076520076676065,0.12589254117941673,0.1299414193766779,0.009637691296141579,0.15848931924611132,0.16422098618674263,0.021102628968550204,0.19952623149688795
142.0,0.083754816602715,0.0007752203554712973,0.11220184543019635,0.10377072493855721,0.0030680739963750156,0.12589254117941673,0.1299712414709007,0.009609464647123046,0.15848931924611132,0.16424877558659592,0.02104697871070438,0.19952623149688795
142.5,0.08382823902206038,0.0007738428507942132,0.11220184543019635,0.10379836273139714,0.0030596662995630306,0.12589254117941673,0.13000086175387804,0.009581422492616728,0.15848931924611132,0.16427639706512145,0.020991682643613115,0.19952623149688795
143.0,0.08390120372215079,0.0007724758248170722,0.11220184543019635,0.10382572693406178,0.0030512967394781144,0.12589254117941673,0.13003028244256157,0.00955356296671295,0.15848931924611132,0.16430385221950153,0.020936737199645835,0.19952623149688795
143.5,0.0839737141821176,0.0007711191286661017,0.11220184543019635,0.10385282193809559,0.0030429650741081826,0.12589254117941673,0.13005950571975705,0.009525884229386819,0.15848931924611132,0.16433114262641613,0.02088213886029085,0.19952623149688795
144.0,0.08404577384591289,0.0007697726159774259,0.11220184543019635,0.10387965205928278,0.003034671066025118,0.12589254117941673,0.13008853373477874,0.009498384466029961,0.15848931924611132,0.16435826984236684,0.02082788415529854,0.19952623149688795
144.5,0.08411738612279543,0.0007684361428454981,0.11220184543019635,0.1039062215388514,0.0030264144822241433,0.12589254117941673,0.13011736860408954,0.009471061886993013,0.15848931924611132,0.16438523540400007,0.0207739696618427,0.19952623149688795
145.0,0.08418855438780977,0.0007671095677728294,0.11220184543019635,0.1039325345446626,0.003018195093968399,0.12589254117941673,0.13014601241192605,0.009443914727138361,0.15848931924611132,0.16441204082841915,0.020720392003699382,0.19952623149688795
145.5,0.08425928198225618,0.0007657927516209703,0.11220184543019635,0.10395859517238275,0.0030100126766385315,0.12589254117941673,0.13017446721091158,0.009416941245402936,0.15848931924611132,0.16443868761349548,0.020667147850442918,0.19952623149688795
146.0,0.08432957221415201,0.0007644855575627068,0.11220184543019635,0.10398440744663974,0.003001867009587197,0.12589254117941673,0.13020273502265353,0.009390139724370899,0.15848931924611132,0.16446517723816934,0.020614233916658946,0.19952623149688795
146.5,0.08439942835868637,0.0007631878510354454,0.11220184543019635,0.10400997532216354,0.0029937578759982957,0.12589254117941673,0.13023081783833143,0.009363508469855704,0.15848931924611132,0.16449151116274865,0.020561646961173474,0.19952623149688795
147.0,0.08446885365866585,0.0007618994996957344,0.11220184543019635,0.10403530268491132,0.0029856850627508293,0.12589254117941673,0.13025871761926985,0.009337045810491652,0.15848931924611132,0.16451769082920029,0.020509383786298,0.19952623149688795
147.5,0.0845378513249532,0.0007606203733749139,0.11220184543019635,0.10406039335317681,0.002977648360287264,0.12589254117941673,0.13028643629749978,0.009310750097334217,0.15848931924611132,0.164543717661436,0.020457441237090417,0.19952623149688795
148.0,0.08460642453689803,0.0007593503440358403,0.11220184543019635,0.10408525107868444,0.0029696475624862054,0.12589254117941673,0.13031397577630666,0.009284619703469358,0.15848931924611132,0.1645695930655947,0.02040581620063063,0.19952623149688795
148.5,0.08467457644276104,0.0007580892857306598,0.11220184543019635,0.10410987954766816,0.002961682466539344,0.12589254117941673,0.13034133793077005,0.009258653023631285,0.15848931924611132,0.16459531843031805,0.02035450560531154,0.19952623149688795
149.0,0.0847423101601296,0.000756837074559612,0.11220184543019635,0.10413428238193571,0.0029537528728324895,0.12589254117941673,0.13036852460828774,0.009232848473828553,0.15848931924611132,0.16462089512702108,0.020303506420144165,0.19952623149688795
149.5,0.08480962877632818,0.0007555935886308214,0.11220184543019635,0.10415846313991749,0.0029458585848306015,0.12589254117941673,0.13039553762909176,0.00920720449097834,0.15848931924611132,0.16464632451015848,0.020252815654076925,0.19952623149688795
150.0,0.08487653534881975,0.0007543587080210551,0.11220184543019635,0.10418242531770106,0.002937999408966688,0.12589254117941673,0.13042237878675156,0.00918171953254855,0.15848931924611132,0.16467160791748658,0.02020243035532888,0.19952623149688795
150.5,0.08494303290560216,0.0007531323147374166,0.11220184543019635,0.10420617235005145,0.0029301751545344782,0.12589254117941673,0.13044904984866731,0.009156392076207599,0.15848931924611132,0.16469674667031795,0.02015234761073617,0.19952623149688795
151.0,0.08500912444559756,0.0007519142926799483,0.11220184543019635,0.10422970761141635,0.0029223856335847363,0.12589254117941673,0.13047555255655302,0.009131220619481748,0.15848931924611132,0.16472174207377527,0.0201025645451119,0.19952623149688795
151.5,0.08507481293903336,0.000750704527605128,0.11220184543019635,0.10425303441691748,0.0029146306608251317,0.12589254117941673,0.1305018886269078,0.009106203679419727,0.15848931924611132,0.16474659541703696,0.02005307832061856,0.19952623149688795
152.0,0.08514010132782039,0.0007495029070902203,0.11220184543019635,0.10427615602332863,0.0029069100535235475,0.12589254117941673,0.13052805975148013,0.009081339792264395,0.15848931924611132,0.16477130797358114,0.02000388613615324,0.19952623149688795
152.5,0.08520499252592105,0.000748309320498463,0.11220184543019635,0.10429907563003854,0.002899223631414742,0.12589254117941673,0.13055406759771832,0.009056627513131427,0.15848931924611132,0.16479588100142303,0.01995498522674495,0.19952623149688795
153.0,0.08526948941971406,0.0007471236589450778,0.11220184543019635,0.10432179638000053,0.0028915712166102275,0.12589254117941673,0.1305799138092161,0.00903206541569472,0.15848931924611132,0.16482031574334963,0.01990637286296387,0.19952623149688795
153.5,0.08533359486835213,0.0007459458152640588,0.11220184543019635,0.10434432136066944,0.0028839526335113423,0.12589254117941673,0.13060560000614402,0.00900765209187831,0.15848931924611132,0.16484461342714998,0.019858046350342367,0.19952623149688795
154.0,0.08539731170411329,0.0007447756839757453,0.11220184543019635,0.10436665360492352,0.0028763677087253335,0.12589254117941673,0.13063112778567632,0.008983386151554841,0.15848931924611132,0.16486877526584057,0.019810003028807376,0.19952623149688795
154.5,0.08546064273274742,0.0007436131612551329,0.11220184543019635,0.10438879609197395,0.002868816270984436,0.12589254117941673,0.13065649872240492,0.008959266222250137,0.15848931924611132,0.1648928024578871,0.01976224027212394,0.19952623149688795
155.0,0.0855235907338161,0.0007424581449009184,0.11220184543019635,0.1044107517482621,0.002861298151067825,0.12589254117941673,0.13068171436874765,0.008935290948853964,0.15848931924611132,0.16491669618742247,0.019714755487349616,0.19952623149688795
155.5,0.08558615846102781,0.0007413105343052538,0.11220184543019635,0.10443252344834171,0.0028538131817263434,0.12589254117941673,0.1307067762553471,0.008911458993336676,0.15848931924611132,0.16494045762446158,0.019667546114299512,0.19952623149688795
156.0,0.08564834864256715,0.0007401702304241877,0.11220184543019635,0.10445411401575008,0.0028463611976099574,0.12589254117941673,0.13073168589145925,0.008887769034471764,0.15848931924611132,0.1649640879251099,0.01962060962502182,0.19952623149688795
156.5,0.08571016398141859,0.0007390371357487794,0.11220184543019635,0.1044755262238657,0.002838942035197833,0.12589254117941673,0.13075644476533688,0.008864219767563925,0.15848931924611132,0.16498758823177126,0.01957394352328336,0.19952623149688795
157.0,0.08577160715568542,0.0007379111542768702,0.11220184543019635,0.10449676279675299,0.0028315555327309483,0.12589254117941673,0.13078105434460413,0.008840809904182685,0.15848931924611132,0.16501095967335072,0.019527545344065145,0.19952623149688795
157.5,0.08583268081890338,0.0007367921914854831,0.11220184543019635,0.10451782640999617,0.0028242015301472028,0.12589254117941673,0.130805516076622,0.008817538171901411,0.15848931924611132,0.16503420336545324,0.01948141265306758,0.19952623149688795
158.0,0.0858933876003489,0.0007356801543038454,0.11220184543019635,0.10453871969151869,0.002816879869018903,0.12589254117941673,0.13082983138884763,0.008794403314041634,0.15848931924611132,0.1650573204105804,0.019435543046225356,0.19952623149688795
158.5,0.08595373010534263,0.0007345749510870183,0.11220184543019635,0.10455944522239255,0.0028095903924925765,0.12589254117941673,0.1308540016891852,0.008771404089422343,0.15848931924611132,0.16508031189832265,0.019389934149231264,0.19952623149688795
159.0,0.08601371091554892,0.0007334764915901085,0.11220184543019635,0.10458000553763411,0.0028023329452310395,0.12589254117941673,0.13087802836633083,0.008748539272114329,0.15848931924611132,0.16510317890554693,0.019344583617069436,0.19952623149688795
159.5,0.08607333258926805,0.0007323846869430469,0.11220184543019635,0.1046004031269892,0.0027951073733576428,0.12589254117941673,0.13090191279010982,0.00872580765119953,0.15848931924611132,0.1651259224965853,0.01929948913355715,0.19952623149688795
160.0,0.08613259766172732,0.0007312994496259365,0.11220184543019635,0.10462064043570592,0.00278791352440265,0.12589254117941673,0.13092565631180547,0.008703208030534919,0.15848931924611132,0.16514854372341423,0.019254648410895442,0.19952623149688795
