t,exact,h=1,h=0.5,h=0.25,h=0.125,h=0.0625,h=0.03125
0.4372186093046523,0.09134525093814609,,,,,,
0.4375,,,,,,0.1040156022437974,0.09804728379096742
0.43771885942971483,0.09124282751232582,,,,,,
0.43821910955477733,0.09114060408764425,,,,,,
0.4387193596798399,0.09103858013894792,,,,,,
0.43921960980490243,0.090936755142807,,,,,,
0.43971985992996493,0.09083512857750865,,,,,,
0.4402201100550275,0.09073369992305011,,,,,,
0.44072036018009003,0.09063246866113189,,,,,,
0.4412206103051525,0.09053143427515098,,,,,,
0.4417208604302151,0.0904305962501941,,,,,,
0.44222111055527763,0.09032995407303104,,,,,,
0.4427213606803401,0.09022950723210804,,,,,,
0.4432216108054027,0.09012925521754087,,,,,,
0.44372186093046523,0.09002919752110847,,,,,,
0.4442221110555277,0.08992933363624642,,,,,,
0.4447223611805903,0.08982966305804006,,,,,,
0.44522261130565277,0.08973018528321831,,,,,,
0.4457228614307153,0.08963089981014702,,,,,,
0.4462231115557779,0.08953180613882243,,,,,,
0.44672336168084037,0.08943290377086503,,,,,,
0.4472236118059029,0.0893341922095127,,,,,,
0.44772386193096547,0.08923567095961486,,,,,,
0.44822411205602797,0.08913733952762572,,,,,,
0.4487243621810905,0.08903919742159816,,,,,,
0.44922461230615307,0.08894124415117745,,,,,,
0.44972486243121557,0.08884347922759495,,,,,,
0.4502251125562781,0.08874590216366193,,,,,,
0.4507253626813406,0.08864851247376332,,,,,,
0.45122561280640316,0.08855130967385152,,,,,,
0.4517258629314657,0.08845429328144037,,,,,,
0.4522261130565282,0.08835746281559914,,,,,,
0.45272636318159076,0.08826081779694613,,,,,,
0.4532266133066533,0.0881643577476428,,,,,,
0.4537268634317158,0.08806808219138791,,,,,,
0.45422711355677836,0.08797199065341113,,,,,,
0.4547273636818409,0.08787608266046763,,,,,,
0.4552276138069034,0.08778035774083158,,,,,,
0.45572786393196596,0.08768481542429048,,,,,,
0.45622811405702846,0.08758945524213942,,,,,,
0.456728364182091,0.08749427672717508,,,,,,
0.45722861430715356,0.08739927941368983,,,,,,
0.45772886443221605,0.08730446283746604,,,,,,
0.4582291145572786,0.08720982653577034,,,,,,
0.45872936468234116,0.08711537004734768,,,,,,
0.45922961480740365,0.08702109291241587,,,,,,
0.4597298649324662,0.08692699467265975,,,,,,
0.46023011505752875,0.08683307487122549,,,,,,
0.46073036518259125,0.08673933305271496,,,,,,
0.4612306153076538,0.0866457687631802,,,,,,
0.4617308654327163,0.08655238155011773,,,,,,
0.46223111555777885,0.08645917096246304,,,,,,
0.4627313656828414,0.08636613655058512,,,,,,
0.4632316158079039,0.08627327786628068,,,,,,
0.46373186593296645,0.08618059446276906,,,,,,
0.464232116058029,0.08608808589468649,,,,,,
0.4647323661830915,0.08599575171808053,,,,,,
0.46523261630815405,0.08590359149040516,,,,,,
0.4657328664332166,0.08581160477051487,,,,,,
0.4662331165582791,0.0857197911186596,,,,,,
0.46673336668334164,0.08562815009647919,,,,,,
0.4672336168084042,0.0855366812669984,,,,,,
0.4677338669334667,0.08544538419462107,,,,,,
0.46823411705852924,0.08535425844512544,,,,,,
0.46873436718359174,0.08526330358565863,,,,,,
0.46875,,,,,,,0.0914207983645858
0.4692346173086543,0.08517251918473137,,,,,,
0.46973486743371684,0.08508190481221291,,,,,,
0.47023511755877934,0.08499146003932577,,,,,,
0.4707353676838419,0.08490118443864073,,,,,,
0.47123561780890444,0.08481107758407151,,,,,,
0.47173586793396693,0.08472113905086998,,,,,,
0.4722361180590295,0.08463136841562048,,,,,,
0.47273636818409204,0.0845417652562355,,,,,,
0.47323661830915453,0.08445232915195026,,,,,,
0.4737368684342171,0.08436305968331766,,,,,,
0.4742371185592796,0.0842739564322034,,,,,,
0.47473736868434213,0.08418501898178102,,,,,,
0.4752376188094047,0.08409624691652694,,,,,,
0.4757378689344672,0.08400763982221543,,,,,,
0.47623811905952973,0.08391919728591403,,,,,,
0.4767383691845923,0.0838309188959782,,,,,,
0.4772386193096548,0.08374280424204684,,,,,,
0.47773886943471733,0.08365485291503741,,,,,,
0.4782391195597799,0.08356706450714099,,,,,,
0.4787393696848424,0.08347943861181754,,,,,,
0.4792396198099049,0.08339197482379108,,,,,,
0.4797398699349674,0.08330467273904522,,,,,,
0.48024012006003,0.08321753195481792,,,,,,
0.4807403701850925,0.08313055206959737,,,,,,
0.481240620310155,0.08304373268311677,,,,,,
0.48174087043521757,0.08295707339635015,,,,,,
0.4822411205602801,0.08287057381150735,,,,,,
0.4827413706853426,0.08278423353202963,,,,,,
0.48324162081040517,0.08269805216258491,,,,,,
0.4837418709354677,0.0826120293090633,,,,,,
0.4842421210605302,0.08252616457857258,,,,,,
0.48474237118559277,0.08244045757943343,,,,,,
0.4852426213106553,0.08235490792117525,,,,,,
0.4857428714357178,0.08226951521453134,,,,,,
0.48624312156078037,0.08218427907143463,,,,,,
0.48674337168584286,0.08209919910501305,,,,,,
0.4872436218109054,0.08201427492958542,,,,,,
0.48774387193596797,0.08192950616065645,,,,,,
0.48824412206103046,0.08184489241491305,,,,,,
0.488744372186093,0.0817604333102193,,,,,,
0.48924462231115556,0.08167612846561254,,,,,,
0.48974487243621806,0.08159197750129885,,,,,,
0.4902451225612806,0.0815079800386486,,,,,,
0.49074537268634316,0.08142413570019243,,,,,,
0.49124562281140566,0.08134044410961679,,,,,,
0.4917458729364682,0.08125690489175962,,,,,,
0.4922461230615307,0.08117351767260622,,,,,,
0.49274637318659326,0.08109028207928502,,,,,,
0.4932466233116558,0.08100719774006329,,,,,,
0.4937468734367183,0.08092426428434295,,,,,,
0.49424712356178085,0.08084148134265652,,,,,,
0.4947473736868434,0.08075884854666275,,,,,,
0.4952476238119059,0.08067636552914277,,,,,,
0.49574787393696845,0.08059403192399563,,,,,,
0.496248124062031,0.08051184736623442,,,,,,
0.4967483741870935,0.08042981149198221,,,,,,
0.49724862431215605,0.08034792393846787,,,,,,
0.49774887443721855,0.08026618434402195,,,,,,
0.4982491245622811,0.08018459234807294,,,,,,
0.49874937468734365,0.08010314759114301,,,,,,
0.49924962481240615,0.08002184971484408,,,,,,
0.4997498749374687,0.0799406983618737,,,,,,
0.5,,,0.15433764477394316,0.11988665753466678,0.1005843035971601,0.09058297939258882,0.0855249236978495
0.5002501250625312,0.0798596931760114,,,,,,
0.5007503751875938,0.07977883380211452,,,,,,
0.5012506253126563,0.07969811988611429,,,,,,
0.5017508754377188,0.07961755107501207,,,,,,
0.5022511255627814,0.07953712701687522,,,,,,
0.5027513756878439,0.07945684736083335,,,,,,
0.5032516258129064,0.07937671175707457,,,,,,
0.503751875937969,0.07929671985684149,,,,,,
0.5042521260630315,0.07921687131242737,,,,,,
0.504752376188094,0.0791371657771725,,,,,,
0.5052526263131566,0.07905760290546002,,,,,,
