t,S_h=5.0,I_h=5.0,R_h=5.0,S_h=2.5,I_h=2.5,R_h=2.5,S_h=1.25,I_h=1.25,R_h=1.25,S_h=0.625,I_h=0.625,R_h=0.625,S_h=0.3125,I_h=0.3125,R_h=0.3125,S_h=0.15625,I_h=0.15625,R_h=0.15625,S_h=0.078125,I_h=0.078125,R_h=0.078125,S_h=0.0390625,I_h=0.0390625,R_h=0.0390625
46.4453125,,,,,,,,,,,,,,,,,,,,,,0.22889942278933803,0.05009938618650374,0.7275597950186207
46.484375,,,,,,,,,,,,,,,,,,,0.22859364298688478,0.05013631823123409,0.7293390782878162,0.22889516629682605,0.05006329692944035,0.7275984892545642
46.5234375,,,,,,,,,,,,,,,,,,,,,,0.22889092540160327,0.050027264052103664,0.7276371133140617
46.5625,,,,,,,,,,,,,0.22711776439858566,0.050404737360453714,0.7346698862508104,0.2280634047662619,0.050186762853389875,0.7316703648856461,0.22858540797937393,0.05006404645115993,0.7294155328802419,0.22888670005480014,0.04999128742529724,0.7276756673717103
46.6015625,,,,,,,,,,,,,,,,,,,,,,0.22888249020772036,0.04995536692020712,0.7277141516015558
46.640625,,,,,,,,,,,,,,,,,,,0.22857723470110125,0.04999200038704012,0.7294917088309067,0.22887829581184438,0.04991950240839995,0.7277525661771033
46.6796875,,,,,,,,,,,,,,,,,,,,,,0.2288741168188268,0.04988369376182215,0.7277909112713107
46.71875,,,,,,,,,,,,,,,,0.22804788879327992,0.0500420192163674,0.7318207167588289,0.22856912276413072,0.04992017900580044,0.7295676075270398,0.22886995318049677,0.04984794085279783,0.7278291870565914
46.7578125,,,,,,,,,,,,,,,,,,,,,,0.22886580484885577,0.049812243554028274,0.7278673937048211
46.796875,,,,,,,,,,,,,,,,,,,0.2285610717833222,0.04984858128046606,0.7296432303471618,0.22886167177607977,0.04977660173859035,0.7279055313873336
46.8359375,,,,,,,,,,,,,,,,,,,,,,0.2288575539145143,0.04974101527993463,0.7279436002749247
46.875,,,,,,,,,,0.2253274527090034,0.050513030717282775,0.739088725089209,0.22708966861235422,0.050113061747499514,0.7349654978375382,0.22803261511199904,0.04989817826407103,0.7319699663904533,0.22855308137630825,0.04977720619011823,0.7297185786611486,0.22885345121667705,0.04970548405188472,0.7279816005378621
46.9140625,,,,,,,,,,,,,,,,,,,,,,0.22884936363525588,0.0496700079286357,0.7280195323458777
46.953125,,,,,,,,,,,,,,,,,,,0.22854515116347038,0.04970605271985074,0.7297936538302939,0.2288452911231094,0.04963458678475261,0.7280573958681728
46.9921875,,,,,,,,,,,,,,,,,,,,,,0.22884123363326336,0.049599220495169405,0.72809519127342
47.03125,,,,,,,,,,,,,,,,0.22801758066427216,0.04975523176226577,0.7321181247478693,0.22853728076791677,0.049635119860727474,0.7298684572073834,0.22883719111891293,0.049563908935187403,0.7281329187297642
47.0703125,,,,,,,,,,,,,,,,,,,,,,0.22883316353341993,0.04952865198047426,0.7281705784048291
47.109375,,,,,,,,,,,,,,,,,,,0.2285294698154586,0.04956440660973922,0.7299429901367466,0.2288291508303142,0.04949344950706248,0.7282081704657131
47.1484375,,,,,,,,,,,,,,,,,,,,,,0.22882515296329078,0.04945830139134793,0.7282456950789945
47.1875,,,,,,,,,,,,,0.2270625206684047,0.04982501974012429,0.7352567340489659,0.22800278243594269,0.04961317157344257,0.7322652026612452,0.22852171793458737,0.04949391196976213,0.730017253954331,0.22882116988621112,0.04942320751008898,0.7282831524107364
47.2265625,,,,,,,,,,,,,,,,,,,,,,0.22881720155310095,0.049388167740404755,0.7283205426264788
47.265625,,,,,,,,,,,,,,,,,,,0.22851402475645444,0.04942363494951518,0.730091249987757,0.22881324791814908,0.049353181959774284,0.7283578658912495
47.3046875,,,,,,,,,,,,,,,,,,,,,,0.22880930893570964,0.04931825004603514,0.7283951223695676
47.34375,,,,,,,,,,,,,,,,0.22798821745610912,0.04947198965544405,0.7324112108256298,0.22850638991484554,0.04935357456351922,0.7301649795563877,0.228805384560298,0.0492833718773815,0.7284323122254338
47.3828125,,,,,,,,,,,,,,,,,,,,,,0.22880147474659146,0.04924854733236409,0.7284694356223457
47.421875,,,,,,,,,,,,,,,,,,,0.22849881304616293,0.049283729832055645,0.7302384439713806,0.22879757944942963,0.04921377628988787,0.7285064927232957
47.4609375,,,,,,,,,,,,,,,,,,,,,,0.22879369862381313,0.049179058629211264,0.7285434836907618
47.5,,,,0.21566361693122163,0.052247158336265004,0.7541749863877133,0.22195728692359348,0.050687542986194725,0.7455397388366694,0.22528378919197045,0.04992934977614918,0.739658215780084,0.2270362964368842,0.049540545397625604,0.7355436818664228,0.22797388279640435,0.04933167806011254,0.7325561598029721,0.2284912937893992,0.04921409978112545,0.7303116445357604,0.2287898322249012,0.049144394229944585,0.7285804086867284
47.5390625,,,,,,,,,,,,,,,,,,,,,,0.2287859802080136,0.049109782972049626,0.7286172678726683
47.578125,,,,,,,,,,,,,,,,,,,0.22848383178611922,0.04914468344240871,0.7303845825444724,0.22878214252862858,0.04907522473583721,0.7286540614095645
47.6171875,,,,,,,,,,,,,,,,,,,,,,0.22877831914238148,0.0490407194019669,0.7286907894579003
47.65625,,,,,,,,,,,,,,,,0.22795977557028924,0.04919222893196065,0.7327000600241119,0.22847642668043797,0.04907547985322485,0.7304572592844456,0.22877451000506674,0.04900626685144497,0.728727452177659
47.6953125,,,,,,,,,,,,,,,,,,,,,,0.2287707150726339,0.04897186696562453,0.7287640497283325
47.734375,,,,,,,,,,,,,,,,,,,0.22846907811899814,0.04900648805649229,0.7305296760346496,0.22876693430119008,0.04893751962620213,0.7288005822689203
47.7734375,,,,,,,,,,,,,,,,,,,,,,0.22876316764699597,0.048903224715219025,0.7288370499579288
47.8125,,,,,,,,,,,,,0.22701097248008664,0.04925957431457491,0.7358264261098276,0.22794589293235765,0.04905363450686355,0.7328429217907332,0.22846178575095086,0.048937707100689086,0.730601834066158,0.22875941506646927,0.04886898211505802,0.7288734529533817
47.8515625,,,,,,,,,,,,,,,,,,,,,,0.22875567651618078,0.048834791708443376,0.7289097914128129
47.890625,,,,,,,,,,,,,,,,,,,0.22845454922793404,0.048869136039814375,0.7306737346422028,0.22875195195285522,0.04880065337843895,0.7289460654932709
47.9296875,,,,,,,,,,,,,,,,,,,,,,0.2287482413333691,0.048766567008447545,0.7289822753513194
47.96875,,,,,,,,,,,,,,,,0.22793223207765817,0.04891588711077291,0.7329847552772829,0.22844736820405248,0.048800773933348494,0.7307453790182378,0.228744544614752,0.04873253248220928,0.729018421143047
48.0078125,,,,,,,,,,,,,,,,,,,,,,0.22874086175418437,0.048698549683800794,0.7290545030240528
48.046875,,,,,,,,,,,,,,,,,,,0.22844024233585639,0.04873261984621517,0.730816768441991,0.2287371927090002,0.04866461849763359,0.7290905211494693
48.0859375,,,,,,,,,,,,,,,,,,,,,,0.22873353743668068,0.048630738808453276,0.7291264756739466
48.125,,,,,,,,,,0.22524367131558812,0.04936007393323329,0.7402107144974738,0.22698652602953207,0.04898204357772261,0.7361050495018732,0.22791879024102552,0.048778979158452106,0.733125570532857,0.22843317128232282,0.04866467284874336,0.7308879041535229,0.22872989589485945,0.048596910501338145,0.7291623667516601
48.1640625,,,,,,,,,,,,,,,,,,,,,,0.2287262680413172,0.04856313346169847,0.7291981945363161
48.203125,,,,,,,,,,,,,,,,,,,0.22842615470483435,0.04859693201662885,0.7309587873852856,0.22872265383398419,0.048529407575274616,0.7292339591811461
48.2421875,,,,,,,,,,,,,,,,,,,,,,0.22871905323093925,0.04849573272813616,0.729269660838916
48.28125,,,,,,,,,,,,,,,,0.22790556469642625,0.04864290315223205,0.7332653774830598,0.2284191922671605,0.04852939643089707,0.7310294193621807,0.2287154661904073,0.04846210880668099,0.7293052996619234
48.3203125,,,,,,,,,,,,,,,,,,,,,,0.2287118926707606,0.0484285356976343,0.7293408758020029
48.359375,,,,,,,,,,,,,,,,,,,0.2284122836354375,0.04846206517786562,0.7310998013016035,0.22870833263051826,0.0483950132880467,0.7293763894105201
48.3984375,,,,,,,,,,,,,,,,,,,,,,0.22870478602834263,0.048361541465293485,0.7294118406383812
48.4375,,,,,,,,,,,,,0.22696293496391545,0.04870789172430843,0.7363796327300118,0.22789255275631692,0.04850765168078683,0.7334041859318172,0.22840542847814863,0.04839493734910769,0.7311699344135156,0.2287012528230435,0.048328120117073874,0.7294472296360298
48.4765625,,,,,,,,,,,,,,,,,,,,,,0.22869773297357399,0.04829474913140936,0.7294825565534582
48.515625,,,,,,,,,,,,,,,,,,,0.22839862646610662,0.04832801204141473,0.7312398199004884,0.2286942264390316,0.04826142839664294,0.7295178215401913
48.5546875,,,,,,,,,,,,,,,,,,,,,,0.2286907331786555,0.04822815780143736,0.7295530247453056
48.59375,,,,,,,,,,,,,,,,0.22787975177101327,0.048373217417930194,0.7335420055631704,0.2283918772724321,0.04826128835676062,0.7313094589577522,0.22868725315182944,0.04819493723477507,0.7295881663174213
48.6328125,,,,,,,,,,,,,,,,,,,,,,0.22868378631807817,0.048161766585956015,0.7296232464047107
48.671875,,,,,,,,,,,,,,,,,,,0.22838518057253687,0.04819476540226543,0.7313788527732686,0.22868033263706763,0.04812864574459731,0.7296582651548866
48.7109375,,,,,,,,,,,,,,,,,,,,,,0.22867689206860473,0.048095574600631706,0.7296932227152222
48.75,,,,,,,0.2219154189040416,0.049521847454919346,0.746612443043875,0.22520691635312734,0.04880468920938038,0.7407468902005313,0.22694017778788997,0.04843705870172536,0.7366502545062948,0.22786715912807232,0.04823959312143099,0.7336788459430432,0.22837853604410438,0.0481284422901596,0.7314480025277638,0.22867346457263754,0.04806255304430681,0.7297281192325383
48.7890625,,,,,,,,,,,,,,,,,,,,,,0.22867005010925207,0.048029580966183434,0.7297629548532146
48.828125,,,,,,,,,,,,,,,,,,,0.22837194336707198,0.04806231813774833,0.7315169093947967,0.22866664863867525,0.04799665825713534,0.7297977297231858
48.8671875,,,,,,,,,,,,,,,,,,,,,,0.2286632601212726,0.04796378480834757,0.729832443987936
48.90625,,,,,,,,,,,,,,,,0.22785477225168604,0.048106771631848226,0.7338147165209581,0.22836540222361026,0.047996392067376936,0.7315855745408004,0.22865988451754682,0.04793096051131538,0.7298670977925239
48.9453125,,,,,,,,,,,,,,,,,,,,,,0.22865652178813814,0.04789818525784342,0.7299016912815548
48.984375,,,,,,,,,,,,,,,,,,,0.2283589122981084,0.04793066320639504,0.731653999125144,0.2286531718938231,0.04786545894004452,0.7299362245992068
49.0234375,,,,,,,,,,,,,,,,,,,,,,0.22864983479551595,0.047832781450338445,0.729970697889217
49.0625,,,,,,,,,,,,,0.22691823361164315,0.04816948582848694,0.736916991625189,0.22784258860208584,0.047974745871384304,0.7339496266317476,0.22835247327715413,0.04786513068712279,0.7317221843001737,0.22864651045426623,0.04780015268145108,0.7300051112948901
49.1015625,,,,,,,,,,,,,,,,,,,,,,0.22864319883125922,0.04776757252641368,0.7300394649590969
49.140625,,,,,,,,,,,,,,,,,,,0.2283460848495162,0.04779979364681592,0.7317901312112735,0.2286398998878134,0.04773504087856099,0.7300737590242793
49.1796875,,,,,,,,,,,,,,,,,,,,,,0.2286366135853833,0.04770255763153107,0.7301079936324494
49.21875,,,,,,,,,,,,,,,,0.22783060567495778,0.0478435088427578,0.7340835854972249,0.22833974670612625,0.047734651227631986,0.7318578409969084,0.22863333988555581,0.04767012267926327,0.7301421689251871
49.2578125,,,,,,,,,,,,,,,,,,,,,,0.22863007875005098,0.047637735915998465,0.730176285043651
49.296875,,,,,,,,,,,,,,,,,,,0.22833345854006262,0.047669702576596557,0.7319253147886781,0.22862683014072213,0.047605397236276846,0.7302103421285706
49.3359375,,,,,,,,,,,,,,,,,,,,,,0.22862359401955368,0.04757310653493744,0.7302443403202634
49.375,,,,,,,,,,0.2251733519377278,0.048262704989651066,0.7412673792616884,0.22689708213123896,0.04790511575645086,0.73717991901941,0.2278188210008706,0.04771305362809344,0.7342166022278194,0.2283272200465324,0.047604946845569346,0.7319925537113711,0.22862037034866273,0.047540863707116895,0.730278279758607
49.4140625,,,,,,,,,,,,,,,,,,,,,,0.22861715909029603,0.04750866864824883,0.7303121605830738
49.453125,,,,,,,,,,,,,,,,,,,0.22832103092285358,0.04754038319121147,0.7320595588830052,0.22861396020683197,0.047476521254062404,0.7303459829327108
49.4921875,,,,,,,,,,,,,,,,,,,,,,0.22861077366077726,0.047444421420581286,0.7303797469461477
49.53125,,,,,,,,,,,,,,,,0.22780723214471177,0.047583373387830565,0.7343486858241955,0.2283148908684399,0.04747601077495209,0.7321263314148805,0.22860759941476966,0.04741236904412316,0.7304134527616004
49.5703125,,,,,,,,,,,,,,,,,,,,,,0.22860443743157582,0.04738036402129802,0.7304471005168701
49.609375,,,,,,,,,,,,,,,,,,,0.2283087995847811,0.04741182876295576,0.7321928724116321,0.22860128767408894,0.047348406249007435,0.7304806903493428
49.6484375,,,,,,,,,,,,,,,,,,,,,,0.22859815010533158,0.04731649562444413,0.7305142223960034
49.6875,,,,,,,,,,,,,0.22687670360968917,0.04764389243425249,0.7374391098138858,0.22779583670513565,0.047454461359648904,0.7344798451788455,0.2283027567754289,0.047347836326090076,0.7322591829712701,0.2285950246884536,0.04728463204508999,0.7305476967934145
49.7265625,,,,,,,,,,,,,,,,,,,,,,0.22859191138673074,0.04725281540871543,0.7305811136777349
49.765625,,,,,,,,,,,,,,,,,,,0.22829676214598088,0.04728403263989345,0.732325264185234,0.22858881016356603,0.04722104561337914,0.7306144731847177
49.8046875,,,,,,,,,,,,,,,,,,,,,,0.22858572098248756,0.04718932255742607,0.7306477754497125
49.84375,,,,,,,,,,,,,,,,0.22778463231402224,0.04732631085741139,0.7346100890776428,0.22829081540406077,0.04722041688454288,0.7323911171384404,0.22858264380714885,0.047157646139486954,0.7306810206076624
49.8828125,,,,,,,,,,,,,,,,,,,,,,0.22857957860132855,0.04712601625847714,0.7307142087931057
49.921875,,,,,,,,,,,,,,,,,,,0.22828491625930447,0.047156988244822784,0.7324567429093217,0.22857652532892997,0.04709443281359588,0.7307473401401847
49.9609375,,,,,,,,,,,,,,,,,,,,,,0.2285734839539792,0.04706289570432514,0.7307804147826414
50.0,0.20433140902310734,0.05288782413465407,0.7689125296695181,0.2157128814304988,0.04981153984837521,0.7562536083731192,0.22188600431342512,0.04841251236834485,0.747620556592636,0.22514281539242645,0.047733652751214835,0.7417727873487595,0.2268570788587242,0.04738576107190443,0.7376946353778898,0.22777361663594412,0.04719891527012409,0.734739426201382,0.22827906442334556,0.04709374591009289,0.7325221425698832,0.22857045444062607,0.04703140483042889,0.7308134328538205
50.0390625,,,,,,,,,,,,,,,,,,,,,,0.22856743675314403,0.04699996009195163,0.7308463944866633
50.078125,,,,,,,,,,,,,,,,,,,0.22827325960979514,0.04703068907425789,0.7325873171857433,0.2285644308559272,0.04696856138921811,0.7308792998137225
50.1171875,,,,,,,,,,,,,,,,,,,,,,0.2285614367134933,0.046937208622831725,0.7309121489671604
50.15625,,,,,,,,,,,,,,,,0.22776278736764466,0.04707226806091264,0.734867865127285,0.22826750153423095,0.04696781693573583,0.7326522678161789,0.2285584542904805,0.04690590169367394,0.7309449420787313
50.1953125,,,,,,,,,,,,,,,,,,,,,,0.2285554835516477,0.04687464050290361,0.7309776792798174
50.234375,,,,,,,,,,,,,,,,,,,0.2282617899141777,0.04690512869742757,0.7327169955141729,0.22855252446187402,0.046843424951955176,0.7310103607013999
50.2734375,,,,,,,,,,,,,,,,,,,,,,0.22854957698616055,0.04681225494253885,0.7310429864740761
50.3125,,,,,,,,,,,,,0.2268381892212356,0.047130668106520224,0.7379465653754381,0.22775214223752546,0.046946362766014924,0.7349954143304872,0.22825612446909357,0.046842623566686385,0.7327815013264617,0.22854664108962455,0.04678113037663848,0.7310755567280566
50.3515625,,,,,,,,,,,,,,,,,,,,,,0.22854371673750415,0.04675005115651159,0.7311080715931627
50.390625,,,,,,,,,,,,,,,,,,,0.2282505049203544,0.04678030075528784,0.7328457862935713,0.2285408038951559,0.04671901718468801,0.7311405311988355
50.4296875,,,,,,,,,,,,,,,,,,,,,,0.22853790252805414,0.04668802836396901,0.7311729356741288
50.46875,,,,,,,,,,,,,,,,0.22774167900514336,0.04682119299378975,0.7351220821854941,0.22824493099123946,0.0467181594793999,0.7329098514498709,0.22853501260179185,0.04665708459742657,0.7312052851477249
50.5078125,,,,,,,,,,,,,,,,,,,,,,0.22853213408207695,0.04662618578840212,0.7312375797479154
50.546875,,,,,,,,,,,,,,,,,,,0.22823940240691423,0.04665619895955281,0.7329736978236125,0.22852926693473635,0.04659533184050597,0.731269819602619
50.5859375,,,,,,,,,,,,,,,,,,,,,,0.2285264111257115,0.04656452265761594,0.7313020048393755
50.625,,,,,,,,,,0.2251151531093895,0.04721708487121336,0.7422636911817108,0.22682001655436013,0.046878561169121494,0.7381949678140002,0.2277313954607158,0.04669675242374112,0.7352478769676186,0.22823391889441727,0.04659441842061,0.7330373264369731,0.2285235666210593,0.04653375814387696,0.7313341355853469
50.6640625,,,,,,,,,,,,,,,,,,,,,,0.2285207333869528,0.04650303820370006,0.7313662119673229
50.703125,,,,,,,,,,,,,,,,,,,0.2282284801826453,0.046532817091738565,0.7331007383060999,0.22851791138968022,0.04647236274176126,0.7313982341117262
50.7421875,,,,,,,,,,,,,,,,,,,,,,0.22851510059564364,0.046441731663000814,0.7314302021445954
50.78125,,,,,,,,,,,,,,,,0.22772128942463574,0.04657303480555827,0.7353728068543879,0.22822308600233765,0.04647139420638067,0.7331639344411556,0.2285123009713585,0.04641114487262228,0.7314621161916095
50.8203125,,,,,,,,,,,,,,,,,,,,,,0.22850951248345416,0.04638060227609169,0.7314939763780633
50.859375,,,,,,,,,,,,,,,,,,,0.2282177360860626,0.046410149002223844,0.733226915846358,0.2285067350986733,0.04635010377913658,0.7315257828289009
50.8984375,,,,,,,,,,,,,,,,,,,,,,0.2285039687838711,0.04631964928774528,0.7315575356686905
50.9375,,,,,,,,,,,,,0.2268025432131801,0.0466293890524897,0.7384399090916006,0.22771135874699533,0.046450033958170364,0.7354968799269372,0.2282124301682027,0.04634908072117364,0.7332896835200163,0.2285012135060145,0.046289238708165946,0.7315892350216395
50.9765625,,,,,,,,,,,,,,,,,,,,,,0.22849846923218223,0.046258871946905276,0.7316208810115835
51.015625,,,,,,,,,,,,,,,,,,,0.2282071679849394,0.04628818860932422,0.7333522384545859,0.22849573592956385,0.0462285489107284,0.7316524737620044
51.0546875,,,,,,,,,,,,,,,,,,,,,,0.2284930135654607,0.04619826950665744,0.7316840133960162
51.09375,,,,,,,,,,,,,,,,0.22770160130711903,0.04632774376881609,0.7356201041713696,0.22820194927424087,0.04622747191693067,0.7334145816366983,0.22849030210728452,0.04616803364197109,0.7317155000363731
51.1328125,,,,,,,,,,,,,,,,,,,,,,0.228487601522556,0.04613784122420311,0.7317469338054724
51.171875,,,,,,,,,,,,,,,,,,,0.22819677377584793,0.04616692989838142,0.7334767140472124,0.22848491177890598,0.04610769216114235,0.731778314825356
51.2109375,,,,,,,,,,,,,,,,,,,,,,0.2284822328440737,0.04607758636083102,0.7318096432177069
51.25,,,,,,,0.22186772649305725,0.047355655506704765,0.7485690502212071,0.22509021997428583,0.046712573508931314,0.742740640173545,0.22678575203501458,0.04638310168002522,0.7386814540423602,0.2276920150131039,0.046206158192128616,0.7357424874800962,0.22819164123125701,0.046106561812169954,0.733538636661244,0.22847956468590766,0.04604752373156434,0.7318409191038501
51.2890625,,,,,,,,,,,,,,,,,,,,,,0.22847690727236378,0.04601750418188985,0.7318721426047585
51.328125,,,,,,,,,,,,,,,,,,,0.2281865513837106,0.0460463669208675,0.7336003504482086,0.22847426057150838,0.045987527620606046,0.7319033138410549
51.3671875,,,,,,,,,,,,,,,,,,,,,,0.2284716245515122,0.0459575939567617,0.7319344329330114
51.40625,,,,,,,,,,,,,,,,0.2276825978013682,0.04608527124923369,0.7358640376531654,0.2281815039781813,0.04598634449109612,0.733661856371871,0.22846899918065391,0.04592770309965548,0.7319655000005416
51.4453125,,,,,,,,,,,,,,,,,,,,,,0.22846638442731917,0.04589785495883447,0.7319965151632188
51.484375,,,,,,,,,,,,,,,,,,,0.22817649876135798,0.045926493793501465,0.7337231553903774,0.2284637802599995,0.045868049444093895,0.7320274785402621
51.5234375,,,,,,,,,,,,,,,,,,,,,,0.22846118664729162,0.045838286465475615,0.7320583902505513
51.5625,,,,,,,,,,,,,0.22676962632427744,0.0461396500755778,0.7389196659805456,0.2276733476362099,0.04596507702686282,0.7359847623995488,0.228171535481634,0.04586681410272564,0.7337842484562956,0.22845860355789777,0.045808565933268285,0.7320892504126149
51.6015625,,,,,,,,,,,,,,,,,,,,,,0.22845603096062625,0.04577888775800547,0.7321200591446447
51.640625,,,,,,,,,,,,,,,,,,,0.22816661388909315,0.045807304697380834,0.7338451365166533,0.22845346882438883,0.04574925185046565,0.7321508165644764
51.6796875,,,,,,,,,,,,,,,,,,,,,,0.22845091711820137,0.04571965812167084,0.7321815227896179
51.71875,,,,,,,,,,,,,,,,0.2276642625093698,0.045845569676479694,0.7361046693384269,0.22816173373549606,0.045747964860023596,0.7339058205129793,0.22844837581118357,0.04569010648288644,0.7322121779372259
51.7578125,,,,,,,,,,,,,,,,,,,,,,0.22844584487255787,0.04566059684561965,0.7322427821241247
51.796875,,,,,,,,,,,,,,,,,,,0.22815689477426687,0.045688793877127085,0.7339663013813392,0.22844332427165143,0.04563112912161879,0.7322733354667957
51.8359375,,,,,,,,,,,,,,,,,,,,,,0.22844081397789145,0.045601703222873366,0.7323038380813867
51.875,,,,,,,,,,0.22506787883211524,0.04621970955705539,0.743204157963942,0.2267541498378775,0.04589898633421446,0.7391546067431704,0.22765534043960664,0.04572674341342036,0.7362237660004425,0.22815209676048223,0.045629791039056636,0.7340265800523751,0.22843831396080885,0.045572319061612125,0.7323342900837106
51.9140625,,,,,,,,,,,,,,,,,,,,,,0.2284358241900351,0.04554297655030352,0.7323646915892402
51.953125,,,,,,,,,,,,,,,,,,,0.2281473394508567,0.045570955640042876,0.7340866574513457,0.22843334463530474,0.04551367560165304,0.7323950427131223
51.9921875,,,,,,,,,,,,,,,,,,,,,,0.22843087526645106,0.045484416128604536,0.7324253435701664
52.03125,,,,,,,,,,,,,,,,0.22764657947227562,0.045608592516046896,0.7363420598289383,0.22814262260373064,0.04551228697815663,0.734146534498159,0.22842841605340958,0.04545519804433816,0.7324555942748505
52.0703125,,,,,,,,,,,,,,,,,,,,,,0.2284259669662147,0.04542602126226972,0.732485794941324
52.109375,,,,,,,,,,,,,,,,,,,0.2281379459790574,0.04545378435528355,0.7342062121074139,0.22842352797500168,0.045396885696050104,0.7325159456834097
52.1484375,,,,,,,,,,,,,,,,,,,,,,0.2284210990500043,0.045367791259564486,0.7325460466145961
52.1875,,,,,,,,,,,,,0.22673930677114174,0.045661063593891306,0.7393863367312236,0.2276379776789174,0.045491111324914034,0.7364595581811688,0.22813330933839185,0.04539544707709831,0.7342656911884334,0.22841868016155525,0.04533873786693198,0.7325760978480543
52.2265625,,,,,,,,,,,,,,,,,,,,,,0.22841627128008665,0.045309725432503514,0.7326060994966223
52.265625,,,,,,,,,,,,,,,,,,,0.2281287124448764,0.04533727445304086,0.7343249726453057,0.22841387237612804,0.045280753870862826,0.7326360516728181
52.3046875,,,,,,,,,,,,,,,,,,,,,,0.2284114834203079,0.04525182309682444,0.7326659544888342
52.34375,,,,,,,,,,,,,,,,0.2276295331568546,0.045374294241948415,0.7365762683294992,0.22812415506322978,0.04527926579629014,0.7343840573769134,0.22840910438335066,0.04522293302543334,0.7326958080565403
52.3828125,,,,,,,,,,,,,,,,,,,,,,0.22840673523607824,0.045194083571963965,0.7327256124874915
52.421875,,,,,,,,,,,,,,,,,,,0.22811963695973556,0.045221420423740395,0.7344429462769797,0.2284043759494097,0.045165274651920335,0.7327553678929136
52.4609375,,,,,,,,,,,,,,,,,,,,,,0.22840202649436062,0.04513650618103384,0.7327850743837188
52.5,,,,0.21580619589411393,0.0476060391870848,0.7580757144352822,0.22185941449380064,0.04634773086210493,0.7494624299966111,0.22504799999113678,0.04573810165720869,0.7436547438535686,0.22672508174423645,0.04542583600799735,0.7396149149495486,0.22762124402879202,0.04525813572964118,0.7366921974625791,0.22811515790222867,0.04516373765597626,0.7345016402340921,0.22839968684204243,0.045107778075263866,0.732814732070503
52.5390625,,,,,,,,,,,,,,,,,,,,,,0.22839735696366145,0.045079090250795976,0.7328443410635411
52.578125,,,,,,,,,,,,,,,,,,,0.22811071766008292,0.04510621681724909,0.7345601401317478,0.2283950368305201,0.045050442624041925,0.7328739014727975
52.6171875,,,,,,,,,,,,,,,,,,,,,,0.2283927264140155,0.04502183511163893,0.7329034134079201
52.65625,,,,,,,,,,,,,,,,0.22761310844242724,0.045142630310252216,0.7368073526865055,0.22810631600420314,0.04504885723545222,0.734618446848388,0.22839042568563894,0.04499326763044813,0.732932876978243
52.6953125,,,,,,,,,,,,,,,,,,,,,,0.22838813461697555,0.04496474009755453,0.7329622922927884
52.734375,,,,,,,,,,,,,,,,,,,0.22810195270700878,0.04499165824209732,0.7346765612574228,0.22838585317970428,0.04493625243026639,0.7329916594602665
52.7734375,,,,,,,,,,,,,,,,,,,,,,0.2283835813455998,0.044907804546113685,0.7330209785890777
52.8125,,,,,,,,,,,,,0.22671145978907217,0.045193258718740685,0.73984039904544,0.2276051245700676,0.04502777256502715,0.7369217410259553,0.22809762754242396,0.044934619172291225,0.7347344842272783,0.22838131908652667,0.04487939636284839,0.7330502497873177
52.8515625,,,,,,,,,,,,,,,,,,,,,,0.22837906637444394,0.044851027798443036,0.7330794731627693
52.890625,,,,,,,,,,,,,,,,,,,0.22809334028586803,0.044877739364711566,0.7347922166214272,0.22837682318140196,0.044822698771090054,0.7331086488229089
52.9296875,,,,,,,,,,,,,,,,,,,,,,0.22837458947954364,0.044794409199201725,0.7331377768749068
52.96875,,,,,,,,,,,,,,,,0.22759729060825215,0.044913557133426193,0.7370353694253083,0.22808909071424094,0.04482101816158386,0.7348497592984166,0.22837236524110488,0.044766159001408616,0.7331668574256323
53.0078125,,,,,,,,,,,,,,,,,,,,,,0.2283701504384105,0.04473794809655925,0.7331958905816446
53.046875,,,,,,,,,,,,,,,,,,,0.22808487860591375,0.04476445490865857,0.7349071131119063,0.22836794504387725,0.04470977640371935,0.7332248764492092
53.0859375,,,,,,,,,,,,,,,,,,,,,,0.2283657490300135,0.04468164384217118,0.7332538151342817
53.125,,,,,,,,,,0.2250304607618448,0.04526737527531744,0.744092874146344,0.22669842633666512,0.04496328783134674,0.7400628453460066,0.22758960477738163,0.04479997871236445,0.7371482447497507,0.2280807037407175,0.04470804895518794,0.7349642789107039,0.22836356236941685,0.044653550331412654,0.7332827067425204
53.1640625,,,,,,,,,,,,,,,,,,,,,,0.22836138503477477,0.044625495791157134,0.733311551379283
53.203125,,,,,,,,,,,,,,,,,,,0.22807656589993083,0.044651799653902834,0.7350212575388005,0.2283592169988648,0.044597480141332045,0.7333403491496314
53.2421875,,,,,,,,,,,,,,,,,,,,,,0.2283570582345532,0.04456950330207852,0.7333691001583281
53.28125,,,,,,,,,,,,,,,,0.22758206532135644,0.04468703205546436,0.7372603737863586,0.22807246486627034,0.044595706360990715,0.7350780498353933,0.2283549087147955,0.044541565193751194,0.7333978045098376
53.3203125,,,,,,,,,,,,,,,,,,,,,,0.2283527684126356,0.04451366573691617,0.733426462308331
53.359375,,,,,,,,,,,,,,,,,,,0.2280684004238794,0.04453976843607286,0.7351346566349298,0.22835063730120575,0.04448580485235174,0.7334550736576835
53.3984375,,,,,,,,,,,,,,,,,,,,,,0.2283485153537264,0.04445798246104702,0.7334836386614785
