t,S_alpha=0.95_S0=0.95,I_alpha=0.95_S0=0.95,max_alpha=0.95_S0=0.95,S_alpha=0.95_S0=0.9,I_alpha=0.95_S0=0.9,max_alpha=0.95_S0=0.9,S_alpha=0.95_S0=0.8,I_alpha=0.95_S0=0.8,max_alpha=0.95_S0=0.8,S_alpha=0.95_S0=0.7,I_alpha=0.95_S0=0.7,max_alpha=0.95_S0=0.7,S_alpha=0.9_S0=0.95,I_alpha=0.9_S0=0.95,max_alpha=0.9_S0=0.95,S_alpha=0.9_S0=0.9,I_alpha=0.9_S0=0.9,max_alpha=0.9_S0=0.9,S_alpha=0.9_S0=0.8,I_alpha=0.9_S0=0.8,max_alpha=0.9_S0=0.8,S_alpha=0.9_S0=0.7,I_alpha=0.9_S0=0.7,max_alpha=0.9_S0=0.7,S_alpha=0.8_S0=0.95,I_alpha=0.8_S0=0.95,max_alpha=0.8_S0=0.95,S_alpha=0.8_S0=0.9,I_alpha=0.8_S0=0.9,max_alpha=0.8_S0=0.9,S_alpha=0.8_S0=0.8,I_alpha=0.8_S0=0.8,max_alpha=0.8_S0=0.8,S_alpha=0.8_S0=0.7,I_alpha=0.8_S0=0.7,max_alpha=0.8_S0=0.7,S_alpha=0.7_S0=0.95,I_alpha=0.7_S0=0.95,max_alpha=0.7_S0=0.95,S_alpha=0.7_S0=0.9,I_alpha=0.7_S0=0.9,max_alpha=0.7_S0=0.9,S_alpha=0.7_S0=0.8,I_alpha=0.7_S0=0.8,max_alpha=0.7_S0=0.8,S_alpha=0.7_S0=0.7,I_alpha=0.7_S0=0.7,max_alpha=0.7_S0=0.7
121.5,0.08773672118544908,0.0006842914541688357,0.11220184543019635,0.08030200267289898,0.0008429762678817988,0.11220184543019635,0.06754930530246636,0.0010531853650933296,0.11220184543019635,0.05657498080618196,0.0012019117455487657,0.11220184543019635,0.11043313088997239,0.003437922335990682,0.12589254117941673,0.10233589681760272,0.0034494901115350667,0.12589254117941673,0.08755577212697416,0.00354031112889451,0.12589254117941673,0.07414781654670909,0.0036595016885900855,0.12589254117941673,0.13732556967610562,0.010826158787492903,0.15848931924611132,0.12855254059387872,0.010943271923018204,0.15848931924611132,0.11167595997173066,0.01121658082371336,0.15848931924611132,0.09564954672786029,0.011497686972178229,0.15848931924611132,0.17407177032719728,0.02336369508837606,0.19952623149688795,0.16295043611807444,0.02366719995092567,0.19952623149688795,0.14157905351067274,0.02432442186285254,0.19952623149688795,0.12128290273588922,0.02497172850176429,0.19952623149688795
122.0,0.08785046761960924,0.00068308762577749,0.11220184543019635,0.08039769962772893,0.0008410009451047842,0.11220184543019635,0.06762269627952788,0.0010499274366236393,0.11220184543019635,0.05663331043460164,0.0011977255986512047,0.11220184543019635,0.11047123414231289,0.003429219069522527,0.12589254117941673,0.10237965318063659,0.003439224038679756,0.12589254117941673,0.08760050781435115,0.0035283010044361994,0.12589254117941673,0.07418850521772163,0.0036463521911289797,0.12589254117941673,0.13736718235938644,0.01078920808278579,0.15848931924611132,0.12859274418969063,0.010905765994398726,0.15848931924611132,0.11171237597895273,0.011177799461719247,0.15848931924611132,0.09568145987409395,0.011457657537728665,0.15848931924611132,0.17411116052275,0.02329092401500928,0.19952623149688795,0.1629865356382044,0.02359376292950059,0.19952623149688795,0.1416094756373294,0.024249172473357963,0.19952623149688795,0.12130831333425866,0.02489460522682032,0.19952623149688795
122.5,0.08796346716528401,0.0006819029781492817,0.11220184543019635,0.08049275851396556,0.0008390452397776223,0.11220184543019635,0.06769561146538271,0.0010466958050233015,0.11220184543019635,0.056691273586725564,0.0011935730700864916,0.11220184543019635,0.11050868233068238,0.0034205408385683984,0.12589254117941673,0.10242287334906035,0.0034290128852025384,0.12589254117941673,0.08764483012088507,0.0035163762392983458,0.12589254117941673,0.0742288617330084,0.0036333039140066855,0.12589254117941673,0.13740844563489246,0.010752536776868056,0.15848931924611132,0.12863261961939157,0.010868547519097068,0.15848931924611132,0.11174850839138176,0.011139319740794674,0.15848931924611132,0.09571313375097956,0.011417941627754837,0.15848931924611132,0.1741502673530722,0.023218700702951327,0.19952623149688795,0.1630223818623699,0.023520875757536183,0.19952623149688795,0.14163969202647964,0.024174483352597392,0.19952623149688795,0.12133355675807617,0.024818054026186177,0.19952623149688795
123.0,0.0880757254967327,0.0006807371984671898,0.11220184543019635,0.08058718480643563,0.0008371088324717908,0.11220184543019635,0.06776805535098937,0.0010434901073141654,0.11220184543019635,0.056748873813567115,0.0011894537232771246,0.11220184543019635,0.11054548792971063,0.0034118871023356948,0.12589254117941673,0.10246556608619806,0.0034188559924498226,0.12589254117941673,0.08768874457752099,0.0035045358342842407,0.12589254117941673,0.07426889012288818,0.003620355628751988,0.12589254117941673,0.1374493644529517,0.010716141549480421,0.15848931924611132,0.12867217121444635,0.010831613040895222,0.15848931924611132,0.11178436066320072,0.011101137992058847,0.15848931924611132,0.09574457114195108,0.011378535414244249,0.15848931924611132,0.17418909400469001,0.023147018613636206,0.19952623149688795,0.1630579775659148,0.023448531920117102,0.19952623149688795,0.1416697048532327,0.02410034791756959,0.19952623149688795,0.12135863473170956,0.02474206821481976,0.19952623149688795
123.5,0.08818724822020814,0.0006795899801614069,0.11220184543019635,0.08068098391468953,0.0008351914102191498,0.11220184543019635,0.06784003236996068,0.0010403099874564086,0.11220184543019635,0.056806114619092955,0.001185367129505801,0.11220184543019635,0.1105816632346422,0.003403257345844313,0.12589254117941673,0.10250774001364457,0.0034087527199734543,0.12589254117941673,0.08773225662499964,0.003492778808296757,0.12589254117941673,0.07430859435435787,0.0036075061278953114,0.12589254117941673,0.13748994366983164,0.010680019137131026,0.15848931924611132,0.12871140322950284,0.010794959161814012,0.15848931924611132,0.11181993619223152,0.011063250607904475,0.15848931924611132,0.09577577478704999,0.011339435132868895,0.15848931924611132,0.17422764361651177,0.02307587131534304,0.19952623149688795,0.163093325483643,0.02337672500775627,0.19952623149688795,0.14169951626189997,0.024026759690636595,0.19952623149688795,0.12138354895561951,0.02466664121394249,0.19952623149688795
124.0,0.08829804087508347,0.0006784610227442535,0.11220184543019635,0.08077416118405219,0.0008332926663490828,0.11220184543019635,0.0679115468995034,0.0010371550961808798,0.11220184543019635,0.05686299946101715,0.0011813128677345933,0.11220184543019635,0.11061722036290776,0.0033946510791686446,0.12589254117941673,0.10254940361332696,0.0033987024449561847,0.12589254117941673,0.08777537161550664,0.0034811041978841262,0.12589254117941673,0.07434797833228678,0.0035947542244963945,0.12589254117941673,0.13753018804974979,0.010644166331782643,0.15848931924611132,0.12875031984399482,0.010758582540822084,0.15848931924611132,0.11185523832105744,0.01102565404068631,0.15848931924611132,0.09580674738376124,0.011300637081640934,0.15848931924611132,0.174265919280689,0.023005252480985186,0.19952623149688795,0.16312842831054233,0.023305448714237675,0.19952623149688795,0.141729128366534,0.023953712297395336,0.19952623149688795,0.12140830110677145,0.02459176654890943,0.19952623149688795
124.5,0.08840810893495779,0.0006773500316502405,0.11220184543019635,0.08086672189665427,0.000831412300330594,0.11220184543019635,0.06798260326133768,0.001034025090826318,0.11220184543019635,0.05691953175157982,0.0011772905244291907,0.11220184543019635,0.1106521712556927,0.003386067836696296,0.12589254117941673,0.1025905652295376,0.003388704561654341,0.12589254117941673,0.08781809481428786,0.0034695110567995843,0.12589254117941673,0.07438704590058584,0.003582098751685158,0.12589254117941673,0.1375701022668392,0.010608579979577447,0.15848931924611132,0.12878892516370788,0.010722479892580293,0.15848931924611132,0.11189027033811827,0.010988344801444097,0.15848931924611132,0.09583749158782914,0.01126213761960263,0.15848931924611132,0.1743039240434619,0.02293515588595462,0.19952623149688795,0.16316328870249278,0.02323469683451246,0.19952623149688795,0.14175854325145473,0.02388119946460096,0.19952623149688795,0.1214328928390363,0.024517437847130723,0.19952623149688795
125.0,0.08851745780873949,0.0006762567180810778,0.11220184543019635,0.08095867127244166,0.0008295500176191853,0.11220184543019635,0.06805320572259999,0.0010309196351813285,0.11220184543019635,0.05697571485830919,0.0011732996933880404,0.11220184543019635,0.1106865276795018,0.0033775071764030615,0.12589254117941673,0.10263123307094311,0.0033787584808571756,0.12589254117941673,0.08786043140123341,0.0034579984555743733,0.12589254117941673,0.07442580084335175,0.003569538562215346,0.12589254117941673,0.13760969090707176,0.0105732569795981,0.15848931924611132,0.12882722322231024,0.010686647986220245,0.15848931924611132,0.11192503547878169,0.010951319458658704,0.15848931924611132,0.0958680100140559,0.011223933165549852,0.15848931924611132,0.17434166090598582,0.0228655754060197,0.19952623149688795,0.163197909276961,0.023164463262646408,0.19952623149688795,0.14178776297176582,0.023809215018140588,0.19952623149688795,0.12145732578358591,0.02444364883604301,0.19952623149688795
125.5,0.08862609284170914,0.0006751807988554708,0.11220184543019635,0.0810500144701663,0.0008277055295083586,0.11220184543019635,0.0681233584967265,0.0010278383993309057,0.11220184543019635,0.05703155210476835,0.0011693399755762198,0.11220184543019635,0.11072030122772189,0.0033689686791438505,0.12589254117941673,0.10267141521256591,0.0033688636293624,0.12589254117941673,0.08790238647243039,0.003446565481103772,0.12589254117941673,0.0744642468859859,0.00355707252803049,0.12589254117941673,0.13764895847013825,0.010538194282663905,0.15848931924611132,0.12886521798285072,0.010651083644156095,0.15848931924611132,0.11195953692638935,0.010914574637040462,0.15848931924611132,0.09589830523708165,0.011186020196787817,0.15848931924611132,0.17437913282514297,0.02279650501527493,0.19952623149688795,0.16323229261368077,0.023094741989817914,0.19952623149688795,0.1418167895538592,0.023737752881055688,0.19952623149688795,0.12148160154927942,0.024370393341129303,0.19952623149688795
126.0,0.08873401931656215,0.0006741219962635174,0.11220184543019635,0.08114075658835718,0.0008258785529855518,0.11220184543019635,0.06819306574431978,0.0010247810595073697,0.11220184543019635,0.05708704677128666,0.0011654109789639019,0.11220184543019635,0.11075350332218138,0.003360451947959124,0.12589254117941673,0.1027111195977414,0.0033590194494674186,0.12589254117941673,0.08794396504168582,0.003435211236245553,0.12589254117941673,0.07450238769628988,0.003544699539841829,0.12589254117941673,0.13768790937128822,0.010503388890160968,0.15848931924611132,0.12890291333922033,0.010615783740928315,0.15848931924611132,0.11199377781328038,0.010878107016348726,0.15848931924611132,0.09592837979214723,0.011148395247918257,0.15848931924611132,0.17441634271433404,0.02272793878414121,0.19952623149688795,0.16326644125531695,0.02302552710236438,0.19952623149688795,0.14184562499591177,0.023666807071612297,0.19952623149688795,0.12150572172304133,0.024297665283986195,0.19952623149688795
126.5,0.08884124245443115,0.0006730800379255615,0.11220184543019635,0.08123090266627175,0.0008240688105923886,0.11220184543019635,0.06826233157399877,0.0010217472979455805,0.11220184543019635,0.05714220209567698,0.0011615123183692394,0.11220184543019635,0.11078614521470663,0.0033519566073965342,0.12589254117941673,0.1027503540400498,0.003349225398475768,0.12589254117941673,0.0879851720420188,0.003423934839430556,0.12589254117941673,0.07454022688553705,0.003532418506717763,0.12589254117941673,0.13772654794312808,0.010468837852905281,0.15848931924611132,0.12894031311758217,0.010580745202078662,0.15848931924611132,0.1120277612217912,0.01084191333024176,0.15848931924611132,0.09595823617584022,0.011111054909657072,0.15848931924611132,0.17445329344425653,0.02265987087741505,0.19952623149688795,0.16330035770812015,0.02295681277987619,0.19952623149688795,0.1418742712683689,0.02359637170141707,0.19952623149688795,0.1215296878702335,0.02422545868043683,0.19952623149688795
127.0,0.08894776741588895,0.0006720546566553311,0.11220184543019635,0.08132045768482968,0.0008222760302890674,0.11220184543019635,0.06833116004323093,0.0010187368027422584,0.11220184543019635,0.05719702127393761,0.0011576436153055444,0.11220184543019635,0.11081823798867745,0.0033434823028474017,0.12589254117941673,0.10278912622522324,0.0033394809482183412,0.12589254117941673,0.08802601232712448,0.003412735424284891,0.12589254117941673,0.07457776800952123,0.003520228355684494,0.12589254117941673,0.13776487843738303,0.010434538270037553,0.15848931924611132,0.1289774210777703,0.01054596500305517,0.15848931924611132,0.1120614901852327,0.010805990365155874,0.15848931924611132,0.09598787684682455,0.011073995827681603,0.15848931924611132,0.17448998784366643,0.0225922955523655,0.19952623149688795,0.16333404444256472,0.022888593293336628,0.19952623149688795,0.14190273031442158,0.02352644097357851,0.19952623149688795,0.12155350153501789,0.024153767638688452,0.19952623149688795
127.5,0.08905359930193257,0.0006710455903272178,0.11220184543019635,0.08140942656752798,0.0008204999453227547,0.11220184543019635,0.06839955515914913,0.0010157492677192908,0.11220184543019635,0.05725150746094093,0.0011538044978326317,0.11220184543019635,0.11084979256057886,0.0033350286998977243,0.12589254117941673,0.10282744371302774,0.003329785584588915,0.12589254117941673,0.0880664906728085,0.0034016121392634597,0.12589254117941673,0.07461501456958378,0.003508128031337477,0.12589254117941673,0.13780290502661613,0.010400487287948906,0.15848931924611132,0.1290142409146545,0.010511440168146327,0.15848931924611132,0.11209496768884637,0.010770334959213198,0.15848931924611132,0.09601730422655304,0.011037214701506546,0.15848931924611132,0.174526428700123,0.02252520715687728,0.19952623149688795,0.16336750389397464,0.022820863003306425,0.19952623149688795,0.14193100405047077,0.023457009180911613,0.19952623149688795,0.12157716424071363,0.02408258635753344,0.19952623149688795
128.0,0.08915874315494786,0.0006700525817475546,0.11220184543019635,0.0814978141813379,0.0008187402940998492,0.11220184543019635,0.06846752087935169,0.001012784392290893,0.11220184543019635,0.057305663771107296,0.0011499946004121535,0.11220184543019635,0.11088081968155208,0.0033265954836933973,0.12589254117941673,0.10286531393912333,0.003320138807093631,0.12589254117941673,0.08810661177839384,0.0033905641472942918,0.12589254117941673,0.07465197001361785,0.0034961164954633154,0.12589254117941673,0.13784063180591308,0.010366682099236295,0.15848931924611132,0.12905077625947728,0.010477167769443548,0.15848931924611132,0.11212819667073731,0.010734944001157001,0.15848931924611132,0.09604652069996526,0.011000708283387763,0.15848931924611132,0.17456261876072,0.022458600127638933,0.19952623149688795,0.16340073846313702,0.022753616358151815,0.19952623149688795,0.14195909436658546,0.023388070704185037,0.19952623149688795,0.12160067749014628,0.024011909124592404,0.19952623149688795
128.5,0.08926320395965705,0.0006690753785297504,0.11220184543019635,0.08158562533758615,0.0008169968200619761,0.11220184543019635,0.06853506111268771,0.001009841881334492,0.11220184543019635,0.057359493279066844,0.0011462135637668527,0.11220184543019635,0.11091132993894186,0.003318182358319327,0.12589254117941673,0.10290274421689706,0.003310540128413888,0.12589254117941673,0.0881463802681009,0.003379590625433476,0.12589254117941673,0.07468863773705205,0.003484192726671824,0.12589254117941673,0.13787806279452888,0.010333119941686921,0.15848931924611132,0.12908703068115834,0.010443144925830934,0.15848931924611132,0.11216118002278813,0.010699814429313797,0.15848931924611132,0.09607552861616982,0.010964473377253238,0.15848931924611132,0.1745985607328015,0.022392468988374516,0.19952623149688795,0.16343375051690326,0.02268684789231507,0.19952623149688795,0.14198700312694873,0.023319620010409523,0.19952623149688795,0.12162404276599016,0.02394173031459839,0.19952623149688795
129.0,0.08936698664404748,0.0006681137329731505,0.11220184543019635,0.08167286479281721,0.0008152692715655937,0.11220184543019635,0.06860217972002651,0.00100692144506521,0.11220184543019635,0.05741299902030691,0.0011424610347435548,0.11220184543019635,0.11094133375784371,0.0033097890461921743,0.12589254117941673,0.10293974173927611,0.003300989073982425,0.12589254117941673,0.08818580069239954,0.003368690764530205,0.12589254117941673,0.07472502108381247,0.003472355720037873,0.12589254117941673,0.13791520193749657,0.010299798097290463,0.15848931924611132,0.1291230076875721,0.010409368802001663,0.15848931924611132,0.11219392059155148,0.010664943230581508,0.15848931924611132,0.09610433028911039,0.010928506837660161,0.15848931924611132,0.1746342572846628,0.022326808348117982,0.19952623149688795,0.16346654238877803,0.022620552224625615,0.19952623149688795,0.14201473217029717,0.02325165165116642,0.19952623149688795,0.12164726153110426,0.023872044387720934,0.19952623149688795
129.5,0.08947009608028333,0.0006671674019454952,0.11220184543019635,0.08175953724963995,0.0008135574017650792,0.11220184543019635,0.06866888051501234,0.0010040227989138323,0.11220184543019635,0.05746618399180719,0.0011387366661798387,0.11220184543019635,0.11097084140264796,0.0033014152874664463,0.12589254117941673,0.10297631358051469,0.0032914851815720523,0.12589254117941673,0.08822487752933576,0.0033578637689016745,0.12589254117941673,0.0747611233472658,0.0034606044867527374,0.12589254117941673,0.13795205310720413,0.010266713891278492,0.15848931924611132,0.12915871072679502,0.010375836607500024,0.15848931924611132,0.11222642117912295,0.010630327439442923,0.15848931924611132,0.09613292799821954,0.01089280556877764,0.15848931924611132,0.17466971104623746,0.02226161289952857,0.19952623149688795,0.16349911637949607,0.0225547240566517,0.19952623149688795,0.14204228331035101,0.023184160260975296,0.19952623149688795,0.12167033522886134,0.023802845887929015,0.19952623149688795
130.0,0.08957253708560015,0.0006662361467688521,0.11220184543019635,0.0818456473575586,0.0008118609684991857,0.11220184543019635,0.06873516726480502,0.0010011456634081417,0.11220184543019635,0.057519051152662405,0.0011350401167742167,0.11220184543019635,0.11099986297858191,0.003293060839453639,0.12589254117941673,0.10301246669796042,0.0032820280008967486,0.12589254117941673,0.08826361518583231,0.0033471088560174797,0.12589254117941673,0.07479694777114124,0.0034489380537846485,0.12589254117941673,0.13798862010493446,0.010233864691189956,0.15848931924611132,0.12919414318832506,0.010342545595788365,0.15848931924611132,0.11225868454399422,0.010595964137003543,0.15848931924611132,0.09616132398905634,0.010857366523394184,0.15848931924611132,0.17470492460977044,0.02219687741724664,0.19952623149688795,0.16353147475758742,0.022489358171090386,0.19952623149688795,0.142069658336234,0.023117140555699425,0.19952623149688795,0.12169326528347048,0.02373412944139169,0.19952623149688795
130.5,0.08967431442318276,0.0006653197331089059,0.11220184543019635,0.08193119971378703,0.0008101797341807553,0.11220184543019635,0.06880104369080561,0.00099828976405752,0.11220184543019635,0.057571603424692655,0.0011313710509597433,0.11220184543019635,0.11102840843325133,0.003284725476054219,0.12589254117941673,0.10304820793379631,0.00327261709322474,0.12589254117941673,0.08830201799896398,0.003336425256193186,0.12589254117941673,0.07483249755043321,0.003437355463548248,0.12589254117941673,0.13802490666237013,0.010201247905962156,0.15848931924611132,0.1292293084042751,0.01030949306333832,0.15848931924611132,0.11229071340188847,0.01056185045005326,0.15848931924611132,0.09618952047393076,0.010822186701949245,0.15848931924611132,0.17473990053047767,0.022132596756288245,0.19952623149688795,0.16356361975993133,0.022424449430195587,0.19952623149688795,0.1420968590128872,0.02305058733098826,0.19952623149688795,0.12171605310029363,0.023665889754915653,0.19952623149688795
131.0,0.08977543280302704,0.0006644179308674927,0.11220184543019635,0.08201619886404787,0.0008085134656895741,0.11220184543019635,0.06886651346936903,0.0009954548312406963,0.11220184543019635,0.05762384369304166,0.001127729138780953,0.11220184543019635,0.111056487558179,0.003276408987202149,0.12589254117941673,0.10308354401676179,0.0032632520310032016,0.12589254117941673,0.08834009023720803,0.003325812212292782,0.12589254117941673,0.07486777583228658,0.0034258557735826803,0.12589254117941673,0.13806091644307003,0.010168860985046218,0.15848931924611132,0.12926420965053778,0.010276676348745286,0.15848931924611132,0.1123225104265759,0.010527983550151226,0.15848931924611132,0.09621751963251507,0.010787263151588134,0.15848931924611132,0.17477464132719223,0.02206876585047768,0.19952623149688795,0.1635955535923002,0.022359992774242787,0.19952623149688795,0.14212388708147394,0.02298449546075587,0.19952623149688795,0.12173870006615567,0.02359812161441832,0.19952623149688795
131.5,0.08987589688278497,0.0006635305140782692,0.11220184543019635,0.08210064930335634,0.0008068619342682704,0.11220184543019635,0.06893158023250195,0.000992640600096555,0.11220184543019635,0.057675774806763634,0.0011241140557739897,0.11220184543019635,0.11108410999034145,0.003268111178321752,0.12589254117941673,0.103118481563851,0.0032539323974942838,0.12589254117941673,0.08837783610167109,0.0033152689794397343,0.12589254117941673,0.07490278571686147,0.003414438056238047,0.12589254117941673,0.13809665304390709,0.010136701417546428,0.15848931924611132,0.12929885014792694,0.010244092831865755,0.15848931924611132,0.11235407825067188,0.010494360652733032,0.15848931924611132,0.09624532361244077,0.010752592965239704,0.15848931924611132,0.17480914948299756,0.022005379710917136,0.19952623149688795,0.16362727842989058,0.02229598322002944,0.19952623149688795,0.142150744259777,0.022918859895694248,0.19952623149688795,0.12176120754964836,0.023530819883435885,0.19952623149688795
132.0,0.08997571126859502,0.0006626572608054077,0.11220184543019635,0.08218455547678977,0.000805224915421155,0.11220184543019635,0.06899624756854904,0.0009898468104179098,0.11220184543019635,0.057727399579398375,0.001120525482849872,0.11220184543019635,0.11111128521370439,0.003259831869796637,0.12589254117941673,0.10315302708198876,0.0032446577864220587,0.12589254117941673,0.08841525972729224,0.003304794824736338,0.12589254117941673,0.0749375302581811,0.0034031013983699667,0.12589254117941673,0.13813211999648078,0.010104766731382627,0.15848931924611132,0.12933323306329086,0.010211739932976601,0.15848931924611132,0.1123854194664178,0.010460979016239649,0.15848931924611132,0.09627293452988375,0.010718173280716085,0.15848931924611132,0.17484342744584808,0.02194243342449189,0.19952623149688795,0.163658796417845,0.02223241585941018,0.19952623149688795,0.14217743224258658,0.022853675661820824,0.19952623149688795,0.12178357690142935,0.02346397950166539,0.19952623149688795
132.5,0.09007488051589645,0.0006617979530452252,0.11220184543019635,0.08226792178024182,0.0008036021888159014,0.11220184543019635,0.06906051902286442,0.0009870732065481223,0.11220184543019635,0.057778720789535505,0.0011169631061807696,0.11220184543019635,0.111138022560756,0.003251570896450536,0.12589254117941673,0.10318718696968665,0.003235427801630181,0.12589254117941673,0.08845236518402137,0.003294389026991095,0.12589254117941673,0.0749720124649618,0.0033918449010419804,0.12589254117941673,0.13816732076849222,0.010073054492474936,0.15848931924611132,0.12936736151060285,0.010179615111955753,0.15848931924611132,0.11241653662644477,0.010427835941267649,0.15848931924611132,0.09630035447013657,0.010684001279833936,0.15848931924611132,0.1748774776291781,0.02187992215241075,0.19952623149688795,0.1636901096717643,0.022169285857865925,0.19952623149688795,0.14220395270208247,0.022788937859058812,0.19952623149688795,0.12180580945451351,0.023397595483539438,0.19952623149688795
133.0,0.09017340913022955,0.0006609523766306411,0.11220184543019635,0.08235075256116381,0.0008019935381879844,0.11220184543019635,0.06912439809847187,0.0009843195372805028,0.11220184543019635,0.05782974118136779,0.0011134266170892046,0.11220184543019635,0.11116433121403776,0.0032433281070397427,0.12589254117941673,0.10322096751867649,0.003226242056749846,0.12589254117941673,0.08848915647797781,0.0032840508764538606,0.12589254117941673,0.07500623530142579,0.0033806676792355835,0.12589254117941673,0.13820225876509443,0.010041562303950181,0.15848931924611132,0.1294012385520262,0.010147715867483593,0.15848931924611132,0.11244743224451946,0.010394928769739851,0.15848931924611132,0.0963275854881681,0.010650074187556513,0.15848931924611132,0.17491130241249617,0.021817841128780165,0.19952623149688795,0.16372122027820685,0.022106588453105768,0.19952623149688795,0.14223030728820812,0.022724641659850192,0.19952623149688795,0.12182790652456096,0.023331662916833466,0.19952623149688795
133.5,0.09027130156802034,0.0006601203211383744,0.11220184543019635,0.08243305211929053,0.0008003987512477695,0.11220184543019635,0.0691878882567124,0.0009815855557603953,0.11220184543019635,0.05788046346523355,0.0011099157119400908,0.11220184543019635,0.11119022020767418,0.0032351033637570232,0.12589254117941673,0.10325437491552303,0.003217100174877833,0.12589254117941673,0.08852563755258341,0.0032737796745585315,0.12589254117941673,0.07504020168809741,0.0033695688615676344,0.12589254117941673,0.13823693733020967,0.01001028780536926,0.15848931924611132,0.12943486719895614,0.01011603973626448,0.15848931924611132,0.11247810879627589,0.01036225488409595,0.15848931924611132,0.09635462960917203,0.010616389271156077,0.15848931924611132,0.17494490414197034,0.02175618565921139,0.19952623149688795,0.16375213029518138,0.02204431895370092,0.19952623149688795,0.14225649762903664,0.02266078230779969,0.19952623149688795,0.12184986941015769,0.023266176961303876,0.19952623149688795
134.0,0.09036856223735153,0.0006593015797987901,0.11220184543019635,0.08251482470735375,0.0007988176195901844,0.11220184543019635,0.0692509929178782,0.000978871019389867,0.11220184543019635,0.057930890318148895,0.0011064300920355385,0.11220184543019635,0.11121569842889907,0.0032268965417467147,0.12589254117941673,0.1032874152432157,0.0032080017882642757,0.12589254117941673,0.08856181228967588,0.0032635747336729817,0.12589254117941673,0.07507391450258213,0.0033585475900149236,0.12589254117941673,0.138271359747819,0.009979228671974852,0.15848931924611132,0.12946825041303828,0.01008458429226775,0.15848931924611132,0.11250856871992863,0.01032981170650259,0.15848931924611132,0.09638148882910251,0.010582943839395896,0.15848931924611132,0.17497828513100072,0.021694951119460012,0.19952623149688795,0.16378284175262697,0.02198247273774989,0.19952623149688795,0.14228252533113142,0.022597355116349558,0.19952623149688795,0.12187169939309148,0.02320113284735689,0.19952623149688795
134.5,0.09046519549871886,0.0006584959494083043,0.11220184543019635,0.08259607453178237,0.0007972499386068797,0.11220184543019635,0.06931371546183734,0.0009761756897349151,0.11220184543019635,0.057981024384329866,0.0011029694635123146,0.11220184543019635,0.11124077461958098,0.00321870752863089,0.12589254117941673,0.10332009448274078,0.0031989465380099563,0.12589254117941673,0.08859768451060046,0.0032534353768560354,0.12589254117941673,0.07510737658033041,0.003347603019645686,0.12589254117941673,0.13830552924322248,0.009948382613958901,0.15848931924611132,0.12950139110716474,0.010053347145987646,0.15848931924611132,0.11253881441697305,0.010297596698082221,0.15848931924611132,0.09640816511519963,0.010549735241731582,0.15848931924611132,0.17501144766078,0.02163413295409648,0.19952623149688795,0.16381335665288682,0.02192104525157408,0.19952623149688795,0.14230839197989836,0.022534355467484023,0.19952623149688795,0.12189339773862302,0.023136525874747037,0.19952623149688795
135.0,0.09056120566577487,0.0006577032302442767,0.11220184543019635,0.08267680575338894,0.0007956955074007989,0.11220184543019635,0.06937605922864457,0.0009734993324351149,0.11220184543019635,0.05803086827570418,0.001099533537241896,0.11220184543019635,0.11126545737774549,0.0032105362240463496,0.12589254117941673,0.10335241851463224,0.003189934073772791,0.12589254117941673,0.08863325797727989,0.0032433609376212803,0.12589254117941673,0.07514059071538559,0.003336734318357829,0.12589254117941673,0.13833944898427353,0.00991774737574915,0.15848931924611132,0.1295342921464485,0.010022325943721643,0.15848931924611132,0.11256884825286767,0.010265607358160308,0.15848931924611132,0.09643466040650278,0.010516760867530957,0.15848931924611132,0.17504439398084504,0.021573726675207173,0.19952623149688795,0.16384367697116983,0.021860032008442668,0.19952623149688795,0.14233409913993053,0.022471778810462716,0.19952623149688795,0.12191496569575096,0.023072351411304377,0.19952623149688795
135.5,0.09065659700605795,0.0006569232259822871,0.11220184543019635,0.08275702248804408,0.0007941541287030866,0.11220184543019635,0.06943802751914166,0.0009708417171156287,0.11220184543019635,0.05808042457241389,0.001096122028733047,0.11220184543019635,0.1112897551590949,0.0032023825391922513,0.12589254117941673,0.10338439312050252,0.003180964053483249,0.12589254117941673,0.08866853639326455,0.0032333507597074366,0.12589254117941673,0.07517355966111623,0.0033259406666237166,0.12589254117941673,0.1383731220825838,0.009887320735314222,0.15848931924611132,0.12956695634917567,0.009991518366866632,0.15848931924611132,0.11259867255770489,0.010233841223530273,0.15848931924611132,0.09646097661435392,0.010484018145312156,0.15848931924611132,0.17507712630961358,0.02151372786112513,0.19952623149688795,0.16387380465600435,0.02179942858732648,0.19952623149688795,0.14235964835534937,0.022409620660582334,0.19952623149688795,0.12193640449747249,0.023008604891690078,0.19952623149688795
