t,S_h=5,I_h=5,R_h=5,S_h=2.5,I_h=2.5,R_h=2.5,S_h=1.25,I_h=1.25,R_h=1.25,S_h=0.625,I_h=0.625,R_h=0.625
22.5,,,,0.19317605984634886,0.02898219632335738,0.8046597587924178,0.21572203323691488,0.05513374663908627,0.7515573421499565,0.22695049707542286,0.0726361639281698,0.718881306434835
23.125,,,,,,,,,,0.22662113424388525,0.07092296545587945,0.7207797988773167
23.75,,,,,,,0.21570929262942568,0.05242341640726798,0.7539530526185065,0.2263210983152984,0.06928965509414571,0.7225738153370135
24.375,,,,,,,,,,0.22604781716438385,0.06773107748386438,0.7242708147545874
25.0,0.15409244687562634,0.006129212449345416,0.8703562052843927,0.19562043534530502,0.02609861546405413,0.8044127120179205,0.2157537611013677,0.04997985026043557,0.7560444182901901,0.22579897875805113,0.06624248856143093,0.7258776059549233
25.625,,,,,,,,,,0.22557250077760352,0.06481951722973621,0.7274004142136287
26.25,,,,,,,0.2158427882314296,0.047767003084120366,0.7578781582009311,0.225366504283987,0.06345813105101919,0.7288449400175099
26.875,,,,,,,,,,0.22517929082176197,0.0621546055000398,0.7302164110485703
27.5,,,,0.19782582312464317,0.023805061631518035,0.8038828585182853,0.21596647246168107,0.04575477370155521,0.7594925700938212,0.22500932245759062,0.0609054963723318,0.7315196282704146
28.125,,,,,,,,,,0.22485520433097816,0.05970761499155157,0.7327590068694981
28.75,,,,,,,0.21611701677012712,0.043917874051012454,0.7609192593003846,0.22471566936235657,0.05855800590300344,0.733938612697177
29.375,,,,,,,,,,0.22458956481917214,0.05745392677805769,0.7350621947685623
30.0,0.16482558447828805,0.0051480448628024224,0.8594685415877349,0.19981206467142007,0.02193788318306481,0.8032032172621176,0.21628824904768668,0.042234938438886586,0.7621844721034945,0.2244758404866762,0.05639283028706932,0.7361332142979777
30.625,,,,,,,,,,0.2243735382283928,0.05537234772715546,0.7371548706860778
31.25,,,,,,,0.21647526143480192,0.040687817274777445,0.763310132818982,0.2242817827531676,0.054390274216334,0.7381301248185168
31.875,,,,,,,,,,0.2241997734324407,0.053444555287524696,0.7390617199889468
32.5,,,,0.20160319767722668,0.02038749967502373,0.8024507378553908,0.21667413658247314,0.03926101349182926,0.7643146568533427,0.22412677703383616,0.05253327473518106,0.7399522007187598
33.125,,,,,,,,,,0.22406212125607997,0.05165464358420474,0.7408039297113594
33.75,,,,,,,0.2168817381106662,0.03794123003824387,0.7652135928878674,0.22400518896624563,0.050806990065605635,0.7416191031489292
34.375,,,,,,,,,,0.2239554130538765,0.04998875049637582,0.7423997645139533
35.0,0.17286215790015153,0.004504957898282687,0.8510864891685502,0.20322291555976324,0.019078316928016537,0.8016704066284839,0.21709554894715943,0.03671700437892299,0.7660201336583864,0.22391227182804882,0.04919846097247776,0.7431478170955275
35.625,,,,,,,,,,0.22387528489325492,0.04843474979390581,0.7438650353212378
36.25,,,,,,,0.21731354570242212,0.03557841157997698,0.7667455249027391,0.2238440094483717,0.04769633054964128,0.7445530750386748
36.875,,,,,,,,,,0.22381803696016075,0.04698199579813691,0.7452134828561218
37.5,,,,0.20469281704004186,0.017956773238128797,0.8008885632127425,0.21753410039470986,0.034516821775765885,0.7673993948191155,0.22379699016891802,0.04629061128586606,0.745847704639273
38.125,,,,,,,,,,0.22378052038919682,0.04562111065257183,0.7464570932497908
38.75,,,,,,,0.217755903095392,0.033524701008597425,0.7679900210503453,0.2237683050731077,0.044972490577248454,0.7470429156018275
39.375,,,,,,,,,,0.2237600456076619,0.044343806323671235,0.7476063591041602
40.0,0.17909741617913638,0.004042379960651772,0.8444463735710619,0.20603189558793458,0.016983995902498727,0.8001204660412838,0.21797790069249207,0.032595446853886836,0.7685245482485603,0.22375546532105206,0.04373416764853207,0.7481485375481411
40.625,,,,,,,,,,0.22375430767574295,0.043142735039006765,0.7486704964951296
41.25,,,,,,,0.2181992481567301,0.031723252094266866,0.7690091663066801,0.22375633462883923,0.042568716249929424,0.749173218211298
41.875,,,,,,,,,,0.2237613251424519,0.04201136311373129,0.7496576261926206
42.5,,,,0.20725656402949688,0.016131157607712242,0.7993746954976123,0.21841926956670818,0.030902991128208476,0.7694492571021707,0.22376907382875952,0.041469968598958594,0.7501245893183685
43.125,,,,,,,,,,0.2237793897161886,0.04094386409555471,0.7505749256674511
43.75,,,,,,,0.2186374267968049,0.030130124897739984,0.7698495158941111,0.22379209512464296,0.04043241690720963,0.751009406028424
44.375,,,,,,,,,,0.2238070246390485,0.03993502793297228,0.751428757130854
45.0,0.18408548264079866,0.003688261643031548,0.8390442706782939,0.208380890457901,0.015376461480022106,0.7986557700880341,0.2188532942549424,0.029400620973994568,0.7702140522094904,0.22382402417164018,0.03945112952201707,0.7518336646229608
45.625,,,,,,,,,,0.22384295010445276,0.0389801834869731,0.7522247758179749
46.25,,,,,,,0.21906653842158347,0.028710886106766358,0.770546474048731,0.22386366850437903,0.03852167926258859,0.7526027022294504
46.875,,,,,,,,,,0.2238860544039661,0.038075132197724494,0.7529680219138041
47.5,,,,0.20941689765215243,0.014703135697685487,0.797965728305362,0.21927690121753082,0.02805770906858213,0.770849958460344,0.2239099911418271,0.03764008196977222,0.7533212816366033
48.125,,,,,,,,,,0.22393536975717404,0.03721609111157927,0.7536629988775412
48.75,,,,,,,0.21948418643897366,0.027438212037804773,0.7711273109260566,0.22396208843354112,0.03680274364185805,0.7539936636876392
49.375,,,,,,,,,,0.22399005198725463,0.036399643790856376,0.7543137404109559
50.0,0.18817865270170608,0.003405364326122166,0.8345477457994515,0.21037486087681698,0.014098069734257465,0.7973050990409186,0.21968824866022055,0.026849809093809376,0.7713810155203752,0.22401917139665845,0.036006414813794026,0.7546236692819477
